source,target,ED_purchaseValue
0xcaed230e3a8ac5fa16595810ade9cb739f47f6ba,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xcb07bcb66b8e796429fdeed4628c9dd4062f829c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xcb11bd53ce375374c35e07e20d26951b94cdc72f,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xcb3f62c3be664aa923517b97eab2a97e262de825,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0xcb42ac441fcade3935243ea118701f39aa004486,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.2
0xcb4e01a69191814e9dbf6193e19cada6ffe0a3a2,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xcb603263a79db06d20e06b1023098e7faa30930b,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xcb630c28658d8b4f0509d628d8d947e6f95ea20a,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xcbd2f544073eb35b59a8eb19194a222a5361cd74,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xcc01092e421687390604e101524f60694079b3a1,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0xcc140877e0dd328415f65c8c4d9391fbd98e0fcc,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xcc202930867769a83b61cf5053b65d1845e76aea,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0xcc65f2b00fce51148a2d660c1ed2511fcf67824f,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.01
0xcc65fa278b917042822538c44ba10ad646824026,0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0.01
0xcc65fa278b917042822538c44ba10ad646824026,0x11731586c573bc263de405603793ef48f974830f,0.01
0xcc65fa278b917042822538c44ba10ad646824026,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0xcc65fa278b917042822538c44ba10ad646824026,0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,0.005
0xcc65fa278b917042822538c44ba10ad646824026,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0.02
0xcc65fa278b917042822538c44ba10ad646824026,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0.05
0xcc65fa278b917042822538c44ba10ad646824026,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0.011
0xcc65fa278b917042822538c44ba10ad646824026,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,0.01
0xcc65fa278b917042822538c44ba10ad646824026,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xcc65fa278b917042822538c44ba10ad646824026,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,0.01
0xcc72f778eedd8e337e6cb58ca9ec8ba2912e71dc,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0xcc72f778eedd8e337e6cb58ca9ec8ba2912e71dc,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.11000000000000001
0xcc7e2cdc714c06f6fafb8044eb0ca35dad193eff,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xcca11a8edb05d64a654092e9551f9122d70ea80e,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0xcca11a8edb05d64a654092e9551f9122d70ea80e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xccaaa34f8416c720a32aa0e69e46dbbb7488acab,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xccd9c5465fac5c0df86fd9b7d524a5949defcef6,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0xcd1d61e5ca822ae47dabca328da705e2ef940f83,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xcd35d8fd3602a609186a8dcc00427dc4e4197db9,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xcd45b0dd22cead98973b79e8767fe4ef371cd7eb,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xcd981d4402a3d88fff43afdc5926514bdb5824bd,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xcddc548653b1d2ac4988f4028f79a1c4bb8d2025,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xce3696f3b57db19e5ebe014aa2d5636e87f9f22d,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.5
0xce722eeba53f260b599c7827320ef255fd277f05,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xcea70a987102b46515ed2f889ae9a39db04de57e,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0xcf2d45e0287da9e8cc489f50ca8b21f4dba0834a,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xcfa69328a74c0eac388b889c21eb3ddd9d41a025,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xcffe29912ecd2d4b1619745cf61135db7a3d10fd,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd03ff5274e6ff0b43cee31cafe1c40324fe5d33c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.4677
0xd03ff5274e6ff0b43cee31cafe1c40324fe5d33c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.21000000000000002
0xd046b3c521c0f5513c8a47eb3c2011684ea80b27,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd047b65f54f4aa8eae6bb9f3d9d5d126fe722b9f,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0xd079e2ab0ef1a27bd7e6f47dc05f6366a5c12eb0,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd08c95c5d57af0a03337cca2d9c123bd32a0e182,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd0bd27c7bcbd0ce9310271989f0f2640c143542f,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.16
0xd0bd81eeee1d3abf0ad446a6f52c847a6904d233,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd0fda124aed9cd055906a064558874753292fb68,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.4677
0xd1373dfb5ff412291c06e5dfe6b25be239dbcf3e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd1380a4e089950ee3a23d818e24ccbbef003a432,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd1761d41509c8777cdee4a5a298c687ae736df3a,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd1b856ee12bd00922cae8dd86ab068f8c0f95224,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xd1ccca84d35d1a30676ad544659f023d922408b9,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd1d43e08815a1806881454812cb26fe689205682,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0.02
0xd1e2d02e6faab6527bf10692b831786e680e3b8c,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0xd1ec1be4ed40de14632a25a087e006a8ddfa53a8,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xd1f0e28416996f26587d23870ad037682ba859f4,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xd21948d580489b2dee0ced5e8651b3860068e4c0,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd21948d580489b2dee0ced5e8651b3860068e4c0,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xd21b32470e1206e67cb3022e5fe1bbb494dd1aa5,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd21b6b2ae0254060044024dc7e6929e8e08f07b9,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd22f4c8e05339dfcfd927bd688ed9ebac84484d7,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd22f4c8e05339dfcfd927bd688ed9ebac84484d7,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xd23703521516458f979d7c951865979051d62892,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xd266c194e126d4fcfc85e8c665ed7f668f6aae93,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd266c194e126d4fcfc85e8c665ed7f668f6aae93,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.21000000000000002
0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0xd27b15a57b736c45f0eb124c7fe62a9c5c6613f1,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0xd2d117e6dbbfdd74d6b865ff859a4611bd29f3ed,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd34d81321d8ee9dda24de4405aaf1daf5d8d0c23,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd36bffa2e22253c684029456f53a89a108a7a0c6,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.01
0xd3775017a04a3ff7999b5cff7b475da8919e5484,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,0.01
0xd39ea6043d1fa03f5be2beb2cfe65faa4ef0e595,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd4026371ec7fd35affa86204e4fe3848f1ca3c81,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd46f7c5b3661bb2e4a81cd1eeef7fa8acff43491,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xd491447348c474af15c40839d3e0056a80fec352,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd4ad5d62dce1a8bf661777a5c1df79bd12ac8f1d,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd4e6fd78c21085d01dbd596d287360d746acf4d8,0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,0.005
0xd4fed193afda571bb2fab9d26fde9ef8054a07df,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd5429f831374674a7d878c560c169f833f6144d2,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd5481575130a7decf4503c81a50152b3753031f9,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0xd55eee29e0c2a06e9493f599918bea156593d82c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd56e3e325133efed6b1687c88571b8a91e517ab0,0x4303ddc9943d862f2b205af468a4a786c5137e76,0.01
0xd56e3e325133efed6b1687c88571b8a91e517ab0,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0.05
0xd56e3e325133efed6b1687c88571b8a91e517ab0,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0xd5780cd96fbedb2375d365223ebf2c406a04801d,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0xd5fb864acfd6bb2f72939f122e89ff7f475924f5,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,0.01
0xd60204eb90720042b9a048ee465ab850253a320a,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0xd605b974117fb59ad3159cba16df7d57e5b3fe5f,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd628c79a538452949d0eb0e6dff6834b91055b4b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd6756d55ee43b61d3362c0678fbba85d755e659c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd6a703941df26f940e0fbd9441f8d1956e20d765,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd714d0582b2b15c86f53a2fe877abef986222599,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0xd72adef802686314e191233aaf686dcdfd163697,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xd73b8775d5217f342196faae558844f2ba6696c4,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.25
0xd778d51aa60b475e4d55b0fbfa8af19b8b75c9e6,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xd7aeed889243cc17dc719142225325b564710b9b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd7bf25d6367e5888da8f26a06ce9a74b16dfcc4f,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd7bf25d6367e5888da8f26a06ce9a74b16dfcc4f,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.05
0xd7eb093ad52e08a5defaac67e65486300aaed91b,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.25
0xd80961fd464f05a39ab5580c38fa557bcdf317e7,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1
0xd85ac680059ea70cb322e358680f579538b8531c,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.1
0xd87ecc6c74f486b044824a222326a96f696fcfa2,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd8a51412d499aed7a291e34240daedea860d4b24,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd8c88b8681b3f699d8dae59ec239fb0925acc660,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd91a59e45ebb5179bea3901ea504ed2fb099f62d,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd98e44d09660a89022515d6d41662d05a14253e7,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd98e44d09660a89022515d6d41662d05a14253e7,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xd9c4475e2dd89a9a0ad0c1e9a1e1bb28df7ba298,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.2
0xd9c4475e2dd89a9a0ad0c1e9a1e1bb28df7ba298,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0.01
0xd9ce0bb6f86f71eff83901367aefc0d1d9ef9905,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,0.01
0xd9d23db5632262033ad9f73ac8fbba8d76d00188,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd9fdd7314cc201bcb3a1a5455b4c458a76eca718,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xd9fdd7314cc201bcb3a1a5455b4c458a76eca718,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xda0396c581d426dd0c333d8991c1e979e02f3223,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,0.01
0xda165beb500b58ee5dd07303e3d1fb7029afbb84,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xda28ddf14ec309f3f506315da623618f8d829f10,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xda2d3b0a9e2c39e09ac2504df2572b3b28093d56,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xda438f5a4003ab1af2d7693b54701aa2c6051db3,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xda59a5ec18a3bc48f1346a1a439aee253405f2a1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xda59a5ec18a3bc48f1346a1a439aee253405f2a1,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.21000000000000002
0xda59cf2548c4768f66fa6f078a843c24de941049,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xda5d28f67ee642968cf5528aa1cb2290e7b2e2d0,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xda7eb8e1b2adc58a84be474dad972f203d9e05a5,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.3
0xda918c71780b2ae1b8d4c0546b1aab0cadc21e4b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdaa92a007bbb114cbf5f1c3ab03e0ee63f618e75,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdab1b36bba5d7baad1a56af401fdaa79a7fa8b70,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdad3fd6c9fb0c2b56228e58ae191b62bfb1bec83,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0xdae5bcee5fed1c2d1d17610424c215169df5b1aa,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0x11731586c573bc263de405603793ef48f974830f,0.01
0xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.01
0xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,0.005
0xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0x4303ddc9943d862f2b205af468a4a786c5137e76,0.01
0xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0x445d959751d21b6a460b30d0cd0c88ce63b01847,0.01
0xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0x7721f140c2968d5c639a9b40a1e6ca48a9b7c41d,0.01
0xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0xfcceb143040e85f180e61d3e76620cd16e700cdf,0.01
0xdb38c06bf72cf2fffff2df46a10aa8b018adddc1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdb6bfb04e7f0688f415248c69abe5c7b1c46826c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdb70b7fd780ec7d588b658801d1dd53188b7b1ad,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdb74b541951cd2d35fc19b81ed62a87a1675282e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.02
0xdba9648ff976995bd31d9ee9a76d2a95813d6b6b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdc0046b52e2e38aee2271b6171ebb65ccd337518,0x7cdf76a778d826e6cad5675037de070baca74244,0.01
0xdc02fe7d24ecd56cf1f180b482d4593094c6a157,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdc02fe7d24ecd56cf1f180b482d4593094c6a157,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xdc181e57db8b36ae18bc6857d7e9afd046b6de1d,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.21000000000000002
0xdc190d7cea8e8bf0b381617062200c10cfff0a91,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0xdc2ee21439a75a3794b8a1c7734548067ba2e6f7,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,0.1
0xdc2ee21439a75a3794b8a1c7734548067ba2e6f7,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0.1
0xdc2ee21439a75a3794b8a1c7734548067ba2e6f7,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0xdc4471ee9dfca619ac5465fde7cf2634253a9dc6,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdc5b961a5ab04ac38321c89100584fb965721931,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdc87bd5ea84ea9d0a0dd6d3b3769b6f9202f312d,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdc9e55a3c9c3ca94591077467737e2345a047947,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xdcbf9fc6ed1c17addc33b612923d537b0d251f79,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdcdb88f3754b2841093d9348a2d02df8cf06314c,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,0.01
0xdce64a75c5a15826d059fc3d0812dbd3baef5893,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdd04eab7db82ac64446cccf79c6fba7607942df2,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xdd1df994af2fb033b4d5325f6a8b7cf8eff54b4c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdd22b770af2ea02534fd2ab53e730c997aec7e89,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdd29600e03b023f04b9af46cc94e3f135b6780e3,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.01
0xdd39c8deaeacdcdde35bd48a469349b9346fe7fa,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdd4127c80f8e59b2a8a9a64dc9d62dd7caa5c339,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdd5ba03dcab36c6fd19b6c40ef20609db98d4d5c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xdd66130652e39e8068892a26fd5655d0c43dd27d,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.02
0xdd6eab518f2660ca6cbf948a5afa6b04e8ba89fd,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdd74a5f502167c1bdd88968d058834170175277b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xddb92a96054132801cae3943b2f966fc2c308ac8,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xddc674c29f2b34fc2338b719c0ae711b063eeadb,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0xddf15a60cf3ce56dc24cb87305b2fbf1190cd424,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.01
0xde07016d42fd56977a58db6056ff43b4e21769f7,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0xde0b910f192aa831d23eda3f76b5d9e803a7ae8d,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xde55e50bae3afc42d604322b55a526e11735631b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xde89db35d4aaa281904faccf48033a66003ea50d,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.1
0xde8dcd65042db880006421dd3eca5d94117642d1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdec00a8df45f9cf321636340921d3d9c91d23723,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdee7e659529f88b35c7ab711853bdf42be228739,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdef27d920be434fa870978c342671a9b7a7bd271,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdef6aff04850f00447d995b48f95efeba1b0eabf,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdf1356f2e470cb4b6dafdbb2b8a8a7e50da325c2,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdf90f21c0054853ed416839aaefdb9c7a74a756b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdfad0c01a28d9d95486bb3f0821e4f5644704fa7,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdfaf06fdc7aceb1086a4ab72e4e21cb97ef98dc8,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xdfdb434b6aec40240f06afffd085e4fc4990d8e1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdfdf2d882d9ebce6c7eac3da9ab66cbfda263781,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xdfdf2d882d9ebce6c7eac3da9ab66cbfda263781,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0xdfdf2d882d9ebce6c7eac3da9ab66cbfda263781,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.16
0xdff74d7042c6d749103bbdd1fc234ab4901795e5,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.32
0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe068ecba8cbcf0860a6974be97417c68601e47cc,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe0753cfcabb86c2828b79a3ddd4faf6af0db0eb4,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe085327c5ad2f77147f10973fed45fb19d734f7e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe085327c5ad2f77147f10973fed45fb19d734f7e,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,0.01
0xe09fcbe1937316dc65cbc6c393b0dfd486d84279,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0xe0a0fa1a9f35a8b8e638469456d9d4a408932313,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.2
0xe0cbfb10f5772c6ab06ea6db8685b4f41f938146,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0xe0e371ed68ada2c80047fe4a51fbf8dddbf3b756,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe0fee61dd3f51ea3a56637a35a3bde309a6a4034,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe11bfcbdd43745d4aa6f4f18e24ad24f4623af04,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.1
0xe11bfcbdd43745d4aa6f4f18e24ad24f4623af04,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe126b3e5d052f1f575828f61feba4f4f2603652a,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe13af29338ebae6a9a1a7a7b64b3fa8a4299f79e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe13af29338ebae6a9a1a7a7b64b3fa8a4299f79e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0xe14fe7690cf379ea59aecaebae223a97d25e8a92,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0xe14fe7690cf379ea59aecaebae223a97d25e8a92,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0xe158dcc1779fce4c48c8d3155ec35fae7c52d093,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xe1859624be443eb2e81c93c693131ebe82ae2fe5,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.07
0xe19558d2b3fabb5c045ddf3b44dc15de18e9cd20,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.1
0xe1c16e2278b5ed608eed8ce226594f51b52cc485,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe1ea582e896ae8541fb7c44b71d8a6cd2cafa339,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.11
0xe1eb4cfc47bb10d9f6fceb07128105ff0b3d8eea,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe1ff19610020d72930aee1b9c047e35b7fd0080e,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.1
0xe1ff19610020d72930aee1b9c047e35b7fd0080e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe217a2f2696b983296bcea5f791af94c82a95354,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0xe254f70f57ecf04e120a1f8a1c853a54090a0ea1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe29eca6437dd8f39faa01fa74b6eea0178d3bf77,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0xe2a5f5258eab072385f25f12113c42f0ca82bed7,0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0.1
