,buyer,valuebought,seller
649,0x11ae60b9f14c516b9c1a7250c79397e29d09ec57,3.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
650,0x11ae60b9f14c516b9c1a7250c79397e29d09ec57,7.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
651,0x07c9856e6d0cda3b7d76d2954b61d5462c7cc2c3,1.46,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
652,0x07c9856e6d0cda3b7d76d2954b61d5462c7cc2c3,7.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
653,0x9fecf056375a973308bb3d6fb6b1c230cfd21456,8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
654,0x8a07fa8afa2c54bc47da559a0ab4bc15b43bc897,1.47,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
655,0xf3d95ffa0efc74026292f4be9869eb45a3a5eb52,1.48,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
656,0xb79411ca5481024f3d176135e96c96e4046661d2,1.49,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
657,0x7bb8536bac7d6e5c4e352ce50be8968d5d6cd445,8.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
658,0x864c56caf3797abeb010c4e8be54973f1cc93d20,8.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
659,0xaff4372a4ced3bba7858a7072066f363be2be078,1.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
660,0xaff4372a4ced3bba7858a7072066f363be2be078,2.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
661,0x864c56caf3797abeb010c4e8be54973f1cc93d20,8.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
662,0xf733454bb020b76cfc9c4ad80367bab412edbffb,8.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
663,0xaff4372a4ced3bba7858a7072066f363be2be078,3.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
664,0x864c56caf3797abeb010c4e8be54973f1cc93d20,3.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
665,0xaff4372a4ced3bba7858a7072066f363be2be078,8.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
666,0xf733454bb020b76cfc9c4ad80367bab412edbffb,1.51,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
667,0x86546a5a5fa9481d562e0870304fe7d5e76e9437,1.52,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
668,0x86546a5a5fa9481d562e0870304fe7d5e76e9437,2.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
669,0x86546a5a5fa9481d562e0870304fe7d5e76e9437,3.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
670,0xf733454bb020b76cfc9c4ad80367bab412edbffb,3.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
671,0x864c56caf3797abeb010c4e8be54973f1cc93d20,3.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
672,0x864c56caf3797abeb010c4e8be54973f1cc93d20,3.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
673,0x8a07fa8afa2c54bc47da559a0ab4bc15b43bc897,9.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
674,0xe66e1e9e37e4e148b21eb22001431818e980d060,1.53,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
675,0x864c56caf3797abeb010c4e8be54973f1cc93d20,8.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
676,0x864c56caf3797abeb010c4e8be54973f1cc93d20,8.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
677,0x864c56caf3797abeb010c4e8be54973f1cc93d20,3.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
678,0xf733454bb020b76cfc9c4ad80367bab412edbffb,2.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
679,0x864c56caf3797abeb010c4e8be54973f1cc93d20,8.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
680,0x864c56caf3797abeb010c4e8be54973f1cc93d20,8.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
681,0x864c56caf3797abeb010c4e8be54973f1cc93d20,9.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
682,0x864c56caf3797abeb010c4e8be54973f1cc93d20,9.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
683,0x29a4bff97c5bea25d73b5b6178aed63ad42e4849,1.54,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
684,0x1e25fa8cbf244b6b8208902d5432039aef57ff58,9.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
685,0xeebcfdc776e04e40619e03a25c46db5ef6f76579,1.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
686,0x9daaad3989d9d3149a8620a8ef8ca5db2cddfc38,3.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
687,0x9daaad3989d9d3149a8620a8ef8ca5db2cddfc38,2.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
688,0x9daaad3989d9d3149a8620a8ef8ca5db2cddfc38,1.56,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
689,0xa3ad63d3a57da17916666d3a71319874018079e5,1.57,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
690,0xd80961fd464f05a39ab5580c38fa557bcdf317e7,9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
691,0x9daaad3989d9d3149a8620a8ef8ca5db2cddfc38,9.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
692,0xaa10a6f064cd2daab21633911ef51a72868b0b61,4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
693,0xaa10a6f064cd2daab21633911ef51a72868b0b61,1.58,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
694,0xaa10a6f064cd2daab21633911ef51a72868b0b61,1.59,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
695,0xd9fdd7314cc201bcb3a1a5455b4c458a76eca718,1.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
696,0xebe8184a565382a99713cbf58ba756ad6af5421f,9.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
697,0xebe8184a565382a99713cbf58ba756ad6af5421f,4.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
698,0xebe8184a565382a99713cbf58ba756ad6af5421f,2.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
699,0xebe8184a565382a99713cbf58ba756ad6af5421f,1.61,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
700,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,1.62,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
701,0xb68468e48bf7263797ad9e1d50884def7a4f8e74,1.63,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
702,0x3bd31a863a799cf0ef9f6d678a8c39a1f8af0a9b,1.64,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
703,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,9.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
704,0x00eac8989b2dd513d61ad1faa277da3ad1f5bd2c,9.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
705,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,4.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
706,0x1200eb4fa3df9903fc6eff1d7a4a5d17502329b2,9.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
707,0x1200eb4fa3df9903fc6eff1d7a4a5d17502329b2,1.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
708,0x7bb8536bac7d6e5c4e352ce50be8968d5d6cd445,4.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
709,0x7bb8536bac7d6e5c4e352ce50be8968d5d6cd445,1.66,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
710,0x1200eb4fa3df9903fc6eff1d7a4a5d17502329b2,4.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
711,0x6954ee7ede83ca555663704fe7e2b1528ff2c619,10,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
712,0x6a68cc6fbe089c3726f9f78f4d954fd4d6099570,1.67,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
713,0x1200eb4fa3df9903fc6eff1d7a4a5d17502329b2,2.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
714,0x3ec2c2a37be7ec40b922a6efc846e1d32bea97a1,1.68,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
715,0x28ace08ae71e962a8079bc654914d41f76714ac0,1.69,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
716,0xa4ca1b15fe81f57cb2d3f686c7b13309906cd37b,1.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
717,0x0614e07756390441cb246c886917487840e74f7d,1.71,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
718,0x1add18a1643caf074711e40b2afaf73354d1f743,7.8,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
719,0x6289071a919d25e5ae90754e851e6f8507108245,4.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
720,0xa7cc8da2a472612aeb25218a4fb9d995fa3472a6,1.72,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
721,0xa4ca1b15fe81f57cb2d3f686c7b13309906cd37b,4.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
722,0x23b6d8e09cb33b1550de19ac25cc3f41ae4603bb,1.73,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
723,0x97cdef79d441e922ce30cbe88c63f83773e78c19,1.74,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
724,0x797d72f2d3b05a5a9dbccec5a30a3ead7173f480,1.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
725,0x797d72f2d3b05a5a9dbccec5a30a3ead7173f480,2.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
726,0x797d72f2d3b05a5a9dbccec5a30a3ead7173f480,4.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
727,0x7efe3ac6ec0ff5b6136766ac79a97c1e9d8fd585,4.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
728,0x797d72f2d3b05a5a9dbccec5a30a3ead7173f480,3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
729,0x797d72f2d3b05a5a9dbccec5a30a3ead7173f480,1.76,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
730,0x797d72f2d3b05a5a9dbccec5a30a3ead7173f480,4.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
731,0xe7458abb03af00342993b63e6dcead3ff8ed4d0a,4.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
732,0xdd66130652e39e8068892a26fd5655d0c43dd27d,1.77,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
733,0xac468a4e2faa12c8fe721db29d6ac502b2998bfe,1.78,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
734,0xaca4ab44dcd2ec6982bb5238bf1daf268c159699,1.79,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
735,0xf6aafb44bc183d3083bfae12d743d947ca376562,7.95,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
736,0xcc72f778eedd8e337e6cb58ca9ec8ba2912e71dc,1.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
737,0xcc72f778eedd8e337e6cb58ca9ec8ba2912e71dc,4.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
738,0xcc72f778eedd8e337e6cb58ca9ec8ba2912e71dc,3.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
739,0x1263a91edb1263d7b18cb0df12e39bdbb22f5e7c,1.81,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
740,0x7c8879c0ae2813571c08a005538492e77cb21233,1.82,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
741,0x54b862330c0d89ba5ecdacdd09388b2398c53d17,3.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
742,0xb0044b26961ff88459d93e7d8c8647fc868398e1,4.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
743,0xb0044b26961ff88459d93e7d8c8647fc868398e1,3.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
744,0xb0044b26961ff88459d93e7d8c8647fc868398e1,1.83,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
745,0x1eeaeebe87f05c0c5b91bf707663f6e8487e84ae,1.84,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
746,0xb618aacb9dcdc21ca69d310a6fc04674d293a193,1.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
747,0xb618aacb9dcdc21ca69d310a6fc04674d293a193,3.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
748,0xf8609aa35e97e5800c69ca8666cc978024b785bd,1.86,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
749,0xb618aacb9dcdc21ca69d310a6fc04674d293a193,4.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
750,0xf8609aa35e97e5800c69ca8666cc978024b785bd,1.87,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
751,0x6421200d4d9dce407c29da69d28996d8dab6503c,1.88,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
752,0x6421200d4d9dce407c29da69d28996d8dab6503c,1.89,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
753,0xf8609aa35e97e5800c69ca8666cc978024b785bd,4.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
754,0x6421200d4d9dce407c29da69d28996d8dab6503c,4.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
755,0xf8609aa35e97e5800c69ca8666cc978024b785bd,3.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
756,0x580eccb127b287cffdcb8935bc5fc7e9ec0b4123,4.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
757,0xbc79c7139c87df965f0f4c24747f326d1864c5af,4.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
758,0xf4c7e772f24c10e3ce60ce549059a021f60c911e,1.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
759,0xf4c7e772f24c10e3ce60ce549059a021f60c911e,3.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
760,0x47ce63bbead48b180cfea1a3e5fff60ddeebf116,1.91,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
761,0x616396affaf05e1514a685acd757ffb9432e2c3e,1.92,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
762,0x86f63907428cd03576fc980a8f66855731eb0351,1.93,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
763,0x616396affaf05e1514a685acd757ffb9432e2c3e,1.94,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
764,0x616396affaf05e1514a685acd757ffb9432e2c3e,4.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
765,0xf4c7e772f24c10e3ce60ce549059a021f60c911e,4.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
766,0xbc4dae19fb6eb6a71500a170be6dde55140d7045,1.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
767,0xbc4dae19fb6eb6a71500a170be6dde55140d7045,5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
768,0x95ba6cd902c5ccef17877961b3799e3b50e54294,5.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
769,0xac4361f56c82ed59d533d45129f407015d84702a,5.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
770,0xac4361f56c82ed59d533d45129f407015d84702a,1.96,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
771,0x95ba6cd902c5ccef17877961b3799e3b50e54294,1.97,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
772,0xe3a4627e7b52118c5c48f75ce781433927cc2c98,5.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
773,0xe3a4627e7b52118c5c48f75ce781433927cc2c98,3.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
774,0xe3a4627e7b52118c5c48f75ce781433927cc2c98,1.98,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
775,0x94a0321182f95b4b54537a6dd78df5750df3513c,5.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
776,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,3.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
777,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,5.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
778,0x95ba6cd902c5ccef17877961b3799e3b50e54294,3.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
779,0x94a0321182f95b4b54537a6dd78df5750df3513c,1.99,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
780,0x94a0321182f95b4b54537a6dd78df5750df3513c,3.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
781,0x525dcb530b8f69297c6994c39c57dd1e998b2357,5.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
782,0xd5481575130a7decf4503c81a50152b3753031f9,8.1,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
783,0xaac2033b1b7bff295e3a0b016477c4bf5c8c355d,2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
784,0x44dc2ec15b3483fc8590f6b396cea5f8f2fbf3bd,5.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
785,0x4c0713d9eb4efd10ccf4d459630f4652723c9f30,5.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
786,0x4c0713d9eb4efd10ccf4d459630f4652723c9f30,3.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
787,0x4c0713d9eb4efd10ccf4d459630f4652723c9f30,2.01,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
788,0xf259013a3ef68d4d57f7a1e4b978144b69534a09,2.02,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
789,0xdd04eab7db82ac64446cccf79c6fba7607942df2,2.03,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
790,0xe8c9996f7f1e3678e8be76254ed74642fbeade90,2.04,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
791,0x34cd8a21e92b0abd558ff02d6cc7a9e12daf0ff1,5.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
792,0x34cd8a21e92b0abd558ff02d6cc7a9e12daf0ff1,3.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
793,0x34cd8a21e92b0abd558ff02d6cc7a9e12daf0ff1,2.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
794,0xa98862a73b69946f8dad60bf6db9aabe86480377,2.06,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
795,0x38ab17c5b796f15305ec81ff7ef2a0b00d796d1d,5.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
796,0x38ab17c5b796f15305ec81ff7ef2a0b00d796d1d,5.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
797,0x00eac8989b2dd513d61ad1faa277da3ad1f5bd2c,2.07,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
798,0xd7bf25d6367e5888da8f26a06ce9a74b16dfcc4f,5.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
799,0x433f4b6f6a823917a7817980bac403512ead35e9,5.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
800,0x433f4b6f6a823917a7817980bac403512ead35e9,2.08,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
801,0x07cff6218249a2351a174bdc1e5b1632e8e4e673,5.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
802,0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,2.09,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
803,0x642c7f7040c656d633a9267284b338ff41051541,3.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
804,0x642c7f7040c656d633a9267284b338ff41051541,5.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
805,0xab45160c38e9781347fad728b7331e2601812198,5.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
806,0x642c7f7040c656d633a9267284b338ff41051541,2.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
807,0x3da59eb9185b88b06e3a4f71c6481cbfc97830b3,8.25,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
808,0x33e580cee928d83a61b98905a1f9be68ea6279b8,3.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
809,0x33e580cee928d83a61b98905a1f9be68ea6279b8,2.11,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
810,0x391cd59d33aed135e8ba7475677b1bc781035b32,2.12,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
811,0x0eef1558c2514b96a13bdb3fa47ac8d37f7a65be,2.13,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
812,0x0eef1558c2514b96a13bdb3fa47ac8d37f7a65be,5.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
813,0x4bc519f0b7b348fae780afb2dd4aa76841ba8e9e,2.14,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
814,0x471d82d7f3100de48e2aea293371b654f38443bb,2.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
815,0xbb8b039c01c8caa9f3c71e0273de4b3c24003bfc,5.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
816,0xee5c6fe552b2204d54b8b14c661fbcb8d5ef19d1,2.16,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
817,0xa3ceca57e4bee224a7fe7aa46ae7f4418d54cf8d,5.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
818,0xee4a267e98260acf829ca9dc6c9f3d5d82183bce,2.17,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
819,0xee4a267e98260acf829ca9dc6c9f3d5d82183bce,3.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
820,0xee4a267e98260acf829ca9dc6c9f3d5d82183bce,6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
821,0xdfdf2d882d9ebce6c7eac3da9ab66cbfda263781,3.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
822,0x04b6867a08e81f2378959ba4b4f41eb086acaa74,6.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
823,0x04b6867a08e81f2378959ba4b4f41eb086acaa74,2.18,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
824,0x0bc3668d2aafa53ed5e5134ba13ec74ea195d000,2.19,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
825,0x0bc3668d2aafa53ed5e5134ba13ec74ea195d000,2.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
826,0x6e3aa85db95bba36276a37ed93b12b7ab0782afb,2.21,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
827,0x6e3aa85db95bba36276a37ed93b12b7ab0782afb,2.22,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
828,0x04b6867a08e81f2378959ba4b4f41eb086acaa74,2.23,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
829,0x0614e07756390441cb246c886917487840e74f7d,2.24,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
830,0xe1ea582e896ae8541fb7c44b71d8a6cd2cafa339,6.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
831,0xe1ea582e896ae8541fb7c44b71d8a6cd2cafa339,3.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
832,0xe1ea582e896ae8541fb7c44b71d8a6cd2cafa339,2.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
833,0x471d82d7f3100de48e2aea293371b654f38443bb,2.26,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
834,0xf839076dcc040e53c39bb3899178264c452a0ef6,2.27,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
835,0x68b18d388994336f341b4997360bb45f9f8701c9,6.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
836,0x68b18d388994336f341b4997360bb45f9f8701c9,3.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
837,0x68b18d388994336f341b4997360bb45f9f8701c9,2.28,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
838,0xa16c83873cd1ab889efa411be0141d52d78b98cb,6.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
839,0xa16c83873cd1ab889efa411be0141d52d78b98cb,3.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
840,0xa16c83873cd1ab889efa411be0141d52d78b98cb,2.29,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
841,0xa16c83873cd1ab889efa411be0141d52d78b98cb,6.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
842,0xc70b0b44e47e8604b4234f2d2d8e79540b0cf64b,2.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
843,0x66c7fe6d7e15049d4f432dc7e189ee76e17f8fef,2.31,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
844,0xa16c83873cd1ab889efa411be0141d52d78b98cb,4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
845,0xa16c83873cd1ab889efa411be0141d52d78b98cb,2.32,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
846,0x96dc89dbe84970ee42a2f0b35fb50599e6745ff8,6.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
847,0x66c7fe6d7e15049d4f432dc7e189ee76e17f8fef,6.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
848,0xa4f95d10869c9e848bf0011b99e463d670aa3eb8,6.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
849,0x87d9c2d9990a9f3a18f1377ff20d9945f9eb3792,6.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
850,0x04b6867a08e81f2378959ba4b4f41eb086acaa74,6.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
851,0x509a045a2003a058861ba7ff48a044dab86023b4,2.33,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
852,0xef95a24922728442c3b9fc53aab0a14ddba9fd0a,4.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
853,0xef95a24922728442c3b9fc53aab0a14ddba9fd0a,6.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
854,0xef95a24922728442c3b9fc53aab0a14ddba9fd0a,2.34,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
855,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,6.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
856,0xa16c83873cd1ab889efa411be0141d52d78b98cb,6.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
857,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,6.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
858,0xa16c83873cd1ab889efa411be0141d52d78b98cb,6.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
859,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,6.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
860,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,6.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
861,0xa16c83873cd1ab889efa411be0141d52d78b98cb,6.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
862,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,6.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
