,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,twitter,betweenness,percentage_votes_used
5425,0xc53104efc160292eb9f4dc52c1a58d3ed54f9faf,0.0,0.0,0.0,0.0,0.0,2.0,okdigg,3.883869521596457e-05,0.0
5426,0xc531373ff82305ad85eb1fb25c6eaa949434df69,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5427,0xc53cbd850add9d2b214cde017fde5907c848d86c,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5428,0xc5442aa3bfcfd998c3d1d5d197e0d8ba689cc3d8,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5429,0xc5479fece226a3b62c0b8599252a58237359a652,0.0,0.0,0.0,0.0,10.0,9.0,cronii0x,0.0,0.25
5430,0xc548bcc6af4a64b63cb17f322b4d7bcd5c29aad0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0
5431,0xc55de9fc11c2166b640a25488d9fb39ae478096c,0.0,0.0,0.0,0.0,780.0,0.0,weirdcityrec,0.0,0.9873417721518988
5432,0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,0.0,0.03420696969,0.16590000000000002,0.0,0.0,0.0,psychonaut4975,0.0,0.0
5433,0xc568e1c8a5eb36c1ef0da89575b99bcdb508fe90,0.0,0.0,0.0,0.0,10.0,0.0,marrjann2,0.0,0.0384615384615384
5434,0xc571147a515a789eb23cbcbf92f86bc1485ab877,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5435,0xc579780e68969bc2ba3842e47895c44c5edb34a0,0.0,0.0,0.1559,0.0,0.0,4.0,coinmim,0.0,0.0
5436,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.0,0.0,0.0,0.0,12690.0,0.0,statefulworks,0.022984747550218416,0.4882647171989226
5437,0xc5a2cfa50bf0a0522bf9ad663c120e49de9fc2cc,0.0,0.0,0.1,0.0,0.0,5.0,jc__gr,0.0,0.0
5438,0xc5a9e70756e1b4bdb254f74578b2eddcc89a259c,0.0,0.0,0.0,0.0,0.0,1.0,itstimwhite,0.0,0.0
5439,0xc5ab5dfcc104a9c81d678732241a00272d32ee6a,0.0,0.0,0.0,0.0,0.0,12.0,k1ic234,0.0,0.0
5440,0xc5ac50c60c743970167954d1f26530c27f2c02ec,0.0,0.0,0.0,0.0,10.0,0.0,lisboa_misael,0.0,0.0384615384615384
5441,0xc5da6fa89cfbecb0310b413e05dc98ca2f875864,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0
5442,0xc5e08104c19dafd00fe40737490da9552db5bfe5,0.0,0.0,0.0,0.0,10.0,145.0,berkozdemir,0.0006440621599804464,0.0384615384615384
5443,0xc5e1569772b2d425ac9469d39f17341c01e1cf4c,0.0,0.0,0.06,0.0,0.0,10.0,ethhead3,0.0,0.0
5444,0xc5e38233cc0d7cff9340e6139367aba498ec9b18,0.0,0.0,0.1559,0.0,0.0,87.0,kaigani,0.0017325687129292665,0.0
5445,0xc5e5ec38de39c632f67ebf9795cd1d7d12331799,0.0,0.0,0.0,0.0,30.0,7.0,memorycollect0r,3.881939168951529e-05,0.0612244897959183
5446,0xc5f1934250558ec8dd6b7352603508336c5d9ed6,0.0,0.0,0.15,0.0,0.0,0.0,,0.0,0.0
5447,0xc5f69b9edd0d05b24e6a5795c09ffefca9c32ab4,0.0,0.0,0.0,0.0,450.0,0.0,mynameisjt_,0.0,0.7258064516129032
5448,0xc5fa4f262a140b29b76cd3835b112ac0ac49a6c2,0.0,0.0,0.15,0.0,0.0,0.0,,0.0,0.0
5449,0xc6093cdf2a108bf08aa42713f8297406e32f499b,0.0,0.0,0.0,0.0,10.0,0.0,kadeleke2,0.0,0.0526315789473684
5450,0xc612b11556a9a3ac1dca1f18df1c7ad4819ff4d8,0.0,0.0,0.0,0.0,0.0,2.0,athcrypt,0.0,0.0
5451,0xc62851d695f2eb90e560f069d21a39fd4cb23957,0.0,0.0,0.0,0.0,0.0,5.0,ravdeepanand,0.0,0.0
5452,0xc628face552d113e80931ef1348de32f12cf783f,0.0,0.05,0.0,0.0,0.0,0.0,,0.0,0.0
5453,0xc62e0937bc5b32937febeac18050fcd17e6ead81,0.0,0.0,0.0,0.0,10.0,0.0,aaronraays,0.0,0.0769230769230769
5454,0xc62e43efa2b19f4d6b92fde7abdc22905909d794,0.0,0.0,0.0,0.0,10.0,0.0,godsonchidera,0.0,0.0526315789473684
5455,0xc62ecaa7d6c01ba35cc5ecca0b2467ee95e1fdb1,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5456,0xc6317e94699c7f4b10ff27b4d16ff90aa0a95bc6,0.0,0.0,0.0,0.0,0.0,4.0,seanpatrick0x,0.0,0.0
5457,0xc634eb62285f92356fbd2f383eb3ac4ebf40b29f,0.0,0.0,0.0,0.0,0.0,54.0,jmow,0.000268299714118634,0.0
5458,0xc63a26a74326076feb89040586ffcdced3b42bf5,0.0,0.1,0.0,0.9,2820.0,0.0,colinandsamir,3.883869521596457e-05,0.1726883037354562
5459,0xc644d67654ac6bc5210ea82768fc15e69182940e,0.0,0.0,0.0,0.0,10.0,0.0,judefolly,0.0,0.0769230769230769
5460,0xc65c098e0fba27e284ae3016d008b13242597c32,0.0,0.0,0.0,0.0,26.0,8.0,rourkethedork,0.0,0.4333333333333333
5461,0xc677d6160c4673b5bb03ae4271fe0ddecb910b7f,0.0,0.0,0.0,0.0,0.0,4.0,snowpear_chan,3.8800088163066e-05,0.0
5462,0xc681ca88420efb78a418f06c2f511ab130b867fa,0.0,0.0,0.0,0.0,0.0,104.0,patricksouth,0.00014608908816820073,0.0
5463,0xc6884e3f814c010b1e8fde4e479650f1f4c3101a,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5464,0xc68bba423525576c7684e7ea25e7d5f079b1361e,0.0,0.0,0.05,0.0,0.0,0.0,,0.0,0.0
5465,0xc6961232f874d7dd7a2ef1ead70aa242bff60720,0.0,0.0,0.0,0.0,150.0,0.0,cyvattes,0.0,0.5172413793103449
5466,0xc69a01f038618564aa1b3498052d699511785da4,0.0,0.1,0.16999999999999998,0.0,0.0,0.0,sonofhuman1964,0.0,0.0
5467,0xc6bafe1a6b3e181f26c9f328e340f0ed06558d73,0.0,0.0,0.21,0.0,0.0,0.0,,0.0,0.0
5468,0xc6c2e42751e3bdc02d2f5db8939639fc2797e497,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0
5469,0xc6c9d802bc16d8746aafcac4781f9a8d442d585d,0.0,0.0,0.16590000000000002,0.0,10.0,0.0,otpyrcevolution,0.0,0.0384615384615384
5470,0xc6e15a87dff030998548e6f555ca1fb41a177d6b,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5471,0xc6e34e7bee3c459c99412ece5ec409caf4c9a372,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5472,0xc6ea417c52fc84db85f51dd6ac22a38a561935c4,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5473,0xc704389a3f999f325d568df1ab676d4b750f7c37,0.0,0.0,0.0,0.0,10.0,13.0,sneakerdad25,0.0,0.3333333333333333
5474,0xc70860aa67ce161abca9c716a9de487819ae453a,0.0,0.0,0.0,0.0,0.0,1.0,forlbb,0.0,0.0
5475,0xc70b0b44e47e8604b4234f2d2d8e79540b0cf64b,0.0,0.175,0.18,0.0,0.0,0.0,,0.0,0.0
5476,0xc70b803ef769c3f5897b1f770d8cd1bfc746527a,0.0,0.0,0.0,0.0,10.0,0.0,lazykally,0.0,0.0526315789473684
5477,0xc714a62a4bf7ff475c8dc3e589e1388342a38bb8,0.0,0.0,0.0,0.0,10.0,64.0,accel_capital,0.00017616398237618923,0.25
5478,0xc71cb63bb7ac2d4a116e66d1e805a57731b5e148,0.0,0.0,0.0,0.0,0.0,9.0,_jaechung,0.0,0.0
5479,0xc730eb609904f7e7e1388d25dd2cb97fd5b0bec8,0.0,0.0,0.0,0.01,0.0,0.0,,0.0,0.0
5480,0xc73ca270e6613ce58441a75f3853f0cf1b269b58,0.0,0.0,0.0,0.0,1.0,0.0,elvisleandro07,0.0,0.004
5481,0xc74a9cf10221b145ee8ad4c2c293df52fd7d6ce7,0.0,0.0,0.0,0.0,0.0,1.0,zhang34982296,0.00013298199370913517,0.0
5482,0xc74fcc120dc57387c0ee4972b5c39be139375efc,0.0,0.05,0.0,0.0,0.0,0.0,zzj28789329,0.0,0.0
5483,0xc753edbf8361692cc20019a93517ce90e5e81862,0.0,0.0,0.0,0.0,10.0,0.0,richardeghosa,0.0,0.0526315789473684
5484,0xc75446a6adaef73269dbdece73536977b2b639e0,0.0,0.0,0.0,0.0,10.0,25.0,aibohphobiaa,0.0,0.3333333333333333
5485,0xc75966bf2e33e17553a22671c41c2a2e16a4c2ec,0.0,4.03,0.0,0.0,0.0,0.0,,0.0,0.0
5486,0xc760d1bfc2c127c4ae570c5e10eab21e1ae5efc1,0.0,0.0,0.0,0.0,10.0,1.0,chandak_gunjann,0.0,0.2
5487,0xc769d0f4a8cc4bc1e13d4efdee0279ae1018d442,0.0,0.0,0.0,0.0,0.0,17.0,edgarpavlovsky,0.0,0.0
5488,0xc76e30d89b05893a8ad0974169070a404ed2d637,0.0,0.0,0.0,0.0,10.0,0.0,adhocemilie,0.0,0.3333333333333333
5489,0xc776e785fb900dbb8846b5fdf30630f48b0cac5e,0.0,0.0,0.16,0.0,0.0,0.0,,0.0,0.0
5490,0xc77a1222f675b4142ded8998e7cb938fea1db44d,0.0,0.0,0.0,0.0,10.0,2.0,candicemomomi,0.0,0.0384615384615384
5491,0xc77c0e37ca5ec76d25c853f7e8d71e6c535d8048,0.0,0.25,0.0,0.0,10.0,0.0,jonasbayes,3.883869521596457e-05,0.25
5492,0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5493,0xc78444fdffc4010fb84be2a6a4d1626f7c195f6d,0.0,0.0,0.0,0.0,10.0,0.0,yunyandeng,0.0,0.5
5494,0xc793f4badbd45bf98ded8a25077d4518bc2b7701,0.0,0.0,0.0,0.0,10.0,6.0,thekennybadger,0.0,0.0384615384615384
5495,0xc7954255fd97f777a643986fa61b44b54524db86,0.0,0.0,0.0,0.0,0.0,2.0,nedzen,0.00027173574182660703,0.1034482758620689
5496,0xc79d919df128d9a708b0362a7feb429b3bb0ec37,0.0,0.0,0.0,0.0,0.0,7.0,abstractisall,0.0,0.0
5497,0xc79dce8cd3897123998ef408dadc46adc48e8eae,0.0,0.0,0.0,0.0,30.0,0.0,afonsos10533209,0.0,0.5
5498,0xc79e97201e9916df84095ee7fa20d3e032ab7429,0.0,0.0,0.0,0.0,0.0,2.0,offer_rescinded,0.0,0.0
5499,0xc7a0d765c3af6e2710ba05a56c5e2ca190c2e11e,0.0,0.1,0.0,0.0,15684.0,0.0,drewcoffman,0.003031522311228209,0.8941847206385405
5500,0xc7a14f97ca063ad5aac3adc837d09e9f13ba63fa,0.0,0.0,0.0,0.0,0.0,102.0,_franzihei,0.00019301596096641638,0.0
5501,0xc7ad60989fbee51ffeacdccb72e3948a253511c1,0.0,0.0,0.0,0.0,10.0,0.0,opnancymua,0.0,0.0384615384615384
5502,0xc7b7a98d1a03ee018a857d53490ed6fbd62fd327,0.0,0.0,0.0,0.0,10.0,0.0,shawcrosz,0.0,0.0526315789473684
5503,0xc7c12e35f6f10863d51e541dd143a9f6a6c8cbc8,0.0,0.0,0.01,0.0,0.0,0.0,d3lightfull1,0.0,0.0263157894736842
5504,0xc7c6b9a8c00df1f40b2bf50f5064f4164938a9a7,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5505,0xc7cb1dd7b1aaade4a75b69e472c3d8314af4ea4c,0.0,0.0,0.0,0.0,0.0,1.0,wontondata,0.0,0.0
5506,0xc7cb6b426bc5801b8a6589fc4387b786fedcdf27,0.0,0.0,0.0,0.0,30.0,0.0,theindiedao,0.0,0.5
5507,0xc7d0fd6dd83955b027f0f038c861d7d031c59785,0.0,0.0,0.1,0.0,0.0,0.0,,0.0,0.0
5508,0xc7d47d741007f1f4488b4ce23ec0b0ffa592f680,0.0,0.0,0.15,0.0,0.0,0.0,,0.0,0.0
5509,0xc7d75ccdad8c368382e490ffd64b7ee2c2a0bb62,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5510,0xc7e6bbf6dbe78b40640385e73dc1958f4428fb3e,0.0,0.0,0.0,0.0,2930.0,32.0,otherinternet__,3.881939168951529e-05,0.2024879060124395
5511,0xc7ee3b9778e6192ec7a1ef984c786e59d2990eab,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5512,0xc7f91d9f1a2609c89d600bacf38a21f09e77ddd8,0.0,0.0,0.0,0.0,0.0,3.0,rhysmonkey,0.0,0.0
5513,0xc7fcc34b3d8c9fbc668b27e9f7bafa372cd0ed73,0.0,0.0,0.0,0.0,10.0,2.0,yuanleiming8899,0.0,0.0384615384615384
5514,0xc815b011c47411b1f8574480d986e0d84681e894,0.0,0.0,0.0,0.0,10.0,0.0,mfarkhan82,0.0,0.0384615384615384
5515,0xc8204ac2411ca0ddeb731536a30c1cf08f1213e7,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0
5516,0xc825880c4d8bf2ba13de53b13a383262e7a785cd,0.0,0.0,0.0,0.0,0.0,2.0,dustinblock,0.0,0.0
5517,0xc832c6f6fc0982e7b6d48168c7f5a5363dadd865,0.0,0.02,0.0,0.0,0.0,0.0,,0.0,0.0
5518,0xc8342fc641498537fc23f640b33af713a76b7ffd,0.0,0.0,0.0,0.0,10.0,0.0,justicce10,0.0,0.0526315789473684
5519,0xc8347853812605060656e23451d8593141428351,0.0,0.0,0.0,0.0,10.0,0.0,mnizhurin,0.0,0.0384615384615384
5520,0xc8484d4a6baaaa7c31f411b1362145da109f9b50,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5521,0xc85a331d43bc06aa03152519f43386a00129134a,0.0,0.1,0.05,0.0,44.0,0.0,joshuajcohen,0.0,0.1466666666666666
5522,0xc86de85a8509dc4e779c60f601cbe4784d63a896,0.0,0.0,0.1559,0.0,0.0,0.0,ethfmann,0.0,0.0
5523,0xc86eec93a27dc60c5abb044f86d5fb39eae27727,0.0,0.0,0.0,0.0,0.0,30.0,beranumut,0.0,0.0
5524,0xc8a8020f93a27f68c0cb6357a2128dacd9f6db42,0.0,0.004,0.0,0.0,0.0,0.0,,0.0,0.0
5525,0xc8b810fe39952aa65ca5a9387a3546b9b6bf5780,0.0,0.0,0.0,0.0,0.0,5.0,sightnoah,0.0,0.0
5526,0xc8ba289497fabf5bc480fcbc32d5c57390d9ac4f,0.0,1.0,0.0,0.0,0.0,2.0,jameystout,0.0,0.0
5527,0xc8ba957872cebfd5edc5d367922a48782f4cc12c,0.0,0.0,0.0,0.0,60.0,0.0,eccocoin,0.0,0.8571428571428571
5528,0xc8c0201ca82694212ae94233fbadb7b9547f83ae,0.0,0.0,0.0,0.0,0.0,1.0,miloszewski,0.0,0.0
5529,0xc8cae4dbff0ed4fca7d9d66a08a922e112e68e14,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0
5530,0xc8cd1567acfabfcbecc76776cd92e0b95fb3a806,0.0,0.0,0.0,0.0,0.0,5.0,tcitds_c,0.0,0.0
5531,0xc8cde7eb1a9ee36f8f760dd308ca94f6c6fb88ab,0.0,0.0,0.0,0.0,30.0,2.0,kj13ennett,0.0,0.2
5532,0xc8d46eb7881975f9ae15216feeba2ff58e55803c,0.0,1.05,0.0,0.0,0.0,0.0,,0.0,0.0
5533,0xc8e0345596d7196941e61d3ab607e57fe61f85e7,0.0,0.1,0.1559,0.0,0.0,267.0,statelayer,0.0022144040366299084,0.0
5534,0xc8f2e2f97a946a7df2100c4387e8e09ca290f889,0.0,0.25,0.0,0.0,0.0,0.0,,0.0,0.0
5535,0xc8f6a989e73c42361fcbda3ca1a5559e7326206e,0.0,0.0,0.0,0.0,0.0,12.0,p_s_i_o_n_i_c,0.0,0.0
5536,0xc8f8e2f59dd95ff67c3d39109eca2e2a017d4c8a,0.0,1.6,0.01,0.0,6280.0,191.0,jackbutcher,0.010557503989170259,0.3712433706540954
5537,0xc9037fd858069e2fa03ce1eff31bda66ea3075c1,0.0,0.0,0.0,0.0,10.0,0.0,jialinli8,0.0,0.0416666666666666
5538,0xc90d323eea7324fb3ddefb60f3b1989553e5cd77,0.0,0.0,0.0,0.0,0.0,2.0,staticsteven,0.0,0.0
5539,0xc90db485f9a669b4c42130d4e5e5edb9ccee1fbd,0.0,0.0,0.0,0.0,30.0,0.0,rodikirk,0.0,0.0612244897959183
5540,0xc910c7c425bbad5e733eb7a8ad4b9c4848321131,0.0,0.0,0.11,0.0,0.0,0.0,,0.0,0.0
5541,0xc912e55e813753f91f96054eacf4e342a6061f1a,0.0,0.0,0.0,0.0,0.0,13.0,sathaxe,0.0,0.0
5542,0xc9153d97b103f6df5fbd8239be4f036a2734a46e,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5543,0xc9182603645a4062ef004e6acbc48925a205fe2d,0.0,0.0,0.0,0.0,1.0,0.0,colorblastfilms,0.0,0.00625
5544,0xc91a5bc46be45ab8db7a76d69a8d5c8c15cffff6,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5545,0xc924f2e852a5a0f53e9e4898c79a116c0711f697,0.0,0.0,0.0,0.0,4.0,7.0,bunch,0.0,0.02
5546,0xc928e72d304b77ea5727b242e4ba14ef57e3cd41,0.0,0.0,0.0,0.0,0.0,2.0,annasofialesiv,0.0,0.0
5547,0xc92a13fa4c59f5349b4d45e8667547d8419f0906,0.0,0.0,0.3118,0.0,0.0,0.0,,0.0,0.0
5548,0xc93678ec2b974a7ae280341cefeb85984a29fff7,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0
5549,0xc93cb40f9ba7a1a8b7423c130b599c3028c9fce9,0.0,0.0,0.0,0.0,0.0,1.0,hardensky,0.0,0.0
5550,0xc940e09841d685809f18b0cc8b7ebf5eb1904dd4,0.0,0.0,0.0,0.0,10.0,0.0,olatunjilawre11,0.0,0.0526315789473684
5551,0xc94a5180e638d1704eeaccc3df08fa0982bd7ac9,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5552,0xc955ec19af6c84985f9a7f804c33a2ffcb6e1a3c,0.0,0.0,0.0,0.0,0.0,26.0,sircryptonaut,0.0,0.0
5553,0xc96031bb16ac4b7fc3efda596d699e74eeffbd88,0.0,0.0,0.0,0.0,10.0,7.0,mikawl_lim,0.0,0.0555555555555555
5554,0xc9695e19265fd0b112b5532f5b67ca231beb028e,0.0,0.0,0.0,0.0,0.0,16.0,cryptokailash,0.0,0.0
5555,0xc978ae65e0ffd2fc74237f37be580db709a2f1ad,0.0,0.0,0.0,0.0,10.0,0.0,hemmastickz,0.0,0.0526315789473684
5556,0xc986ca9476edc3c021c04e3306f9e37eed9071ab,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0
5557,0xc987eb2e50959b51e74056ee62c8f0e437c3a56f,0.0,0.0,0.1559,0.0,0.0,0.0,noahcitron,0.0,0.0
5558,0xc99132ce2810554b7ad9b0ad95b271f343db02f6,0.0,0.0,0.0,0.0,95.0,3.0,travontheweb,3.8800088163066e-05,0.4054054054054054
5559,0xc991acb9ef4495f80834b5a7dcb14a04b0f530a3,0.0,0.0,0.0,0.0,10.0,0.0,beggarking001,0.0,0.0384615384615384
5560,0xc9a009bed9ed8a32499e18c20f7cd12132c8d6cb,0.0,0.1,0.0,0.0,0.0,0.0,farrahappleman,0.0,0.0
5561,0xc9a364370dd31f879a1c817e845accaa55aae289,0.0,0.0,0.0,0.0,0.0,20.0,armandokirwin,0.0001329433866562366,0.0
5562,0xc9a46ad123c0243a93d1d9e8684980dcbe082d04,0.0,0.0,0.0,0.0,0.0,10.0,grex,0.0,0.0
5563,0xc9a974732d0f91f5fd10233c4dd26e661b1ceda7,0.0,0.0,0.0,0.0,0.0,25.0,qiulin54562643,0.0,0.0
5564,0xc9bb3db962374b3001b1f900b9e77825486d40d4,0.0,0.0,0.0,0.0,0.0,24.0,nicokvar,3.883869521596457e-05,0.0
5565,0xc9bf304643efeef8ccdd0befddcb90332997954f,0.0,0.0,0.0,0.0,0.0,13.0,kristineberth,0.00039886876702160837,0.0
5566,0xc9c13bdfdc84b95be9ca1dba0665084d767f6a96,0.0,0.003,0.0,0.0,0.0,0.0,,0.0,0.0
5567,0xc9c7131fd0450f351e4b7d77d1288e7f3593b7a7,0.0,0.1,0.0,0.0,0.0,5.0,supasonk_,0.0,0.0
5568,0xc9ca00d51b5e56a065d97922fff86ff96123685d,0.0,0.0,0.0,0.0,10.0,0.0,314140166com,0.0,0.0384615384615384
5569,0xc9d25b9a3496c776688833d6ccfe507ef4f41645,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5570,0xc9d483b27701a1299c09872b813bf9cb8251475a,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5571,0xc9ebd07d1d0cdf6fb81c1ead3b65644bfbb842ed,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5572,0xc9fc0d09e51b2a2eceac2f48e5e5b95bf6e085c8,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0
5573,0xca00817c813f6cd1dd8b5e740b7f500a9026ba9c,0.0,0.0,0.0,0.0,10.0,15.0,sxc19940315,3.934058690364602e-05,0.0384615384615384
5574,0xca05e87ac41281b6f9579d3214b4f698f83561f6,0.0,0.0,0.0,0.0,0.0,2.0,bernatfortet,0.0,0.0
5575,0xca148c08f61d3518f99ce3c9841b20c91d5e9528,0.0,0.0,0.0,0.0,10.0,0.0,yoyo_twins,0.0,0.25
5576,0xca1c54d4c65e9022a53260f588d8d484f64497d0,0.0,0.0,0.0,0.0,0.0,5.0,davisshaver,0.0,0.0
5577,0xca2aa37436c0ca460476221590ee4573b21df42e,0.0,0.0,0.4677,0.0,0.0,0.0,,0.0,0.0
5578,0xca3598a35996521ed401241520364417dafd4aef,0.0,0.01,0.01,0.0,0.0,35.0,mshrestha07,0.0,0.0
5579,0xca456d71f0cc61dc27bd28a8e7f7b15bce91fa05,0.0,0.0,0.0,0.0,0.0,9.0,aaguedaa,0.0,0.0
5580,0xca49d1312925ff3799e682d995fdceb325a40e6f,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0
5581,0xca4ad39f872e89ef23eabd5716363fc22513e147,0.0,0.1337,0.15,0.0,0.0,116.0,deepcryptodive,0.0008563044332903522,0.0
5582,0xca52d74ff57fdd472485ed6c30219e2861e0988b,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5583,0xca541003a0164996eb1f35f772b6eca6813ab62b,0.0,0.0,0.0,0.0,280.0,0.0,ramgsini,0.0,0.2828282828282828
5584,0xca603357609dd2b4adcf02c2d5e6a512b6b85da5,0.0,0.0,0.1559,0.0,0.0,0.0,yasmink46247394,0.0,0.0
5585,0xca65fd88c2d0b4a012f38c6677f45bbc4186acf5,0.0,0.0,0.0,0.0,0.0,19.0,liamzebedee,0.000265809559206676,0.0
5586,0xca85460d23bfb2e0079bab5aac84921d9d0762a4,0.0,0.02,0.0,0.0,97.0,0.0,nataliecrue,0.0,0.8818181818181818
5587,0xca9af53390fd34283d6072e5480b1b4143b2d2be,0.0,0.0,0.0,0.0,0.0,70.0,gigarahul,0.0004522430176538857,0.0
5588,0xca9ba74ee20917211ef646ac51accc287f27538b,0.0,0.18,0.0,0.0,0.0,0.0,,0.0,0.0
5589,0xcabee57e4a9db493d15ffda36f2ad63539f9999b,0.0,0.0,0.0,0.0,10.0,5.0,naspuka,0.0,0.0526315789473684
5590,0xcac1b0190cda35040c72ad4c4d88b697fa2721c1,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5591,0xcacea967ae0d35d2a006bb63ec557fd8a6f013db,0.0,0.0,0.0,0.0,13630.0,0.0,fwbtweets,0.002220426736882086,0.9117056856187292
5592,0xcade1e68a994c5b1459ccd19150128ffef09ea3c,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0
5593,0xcaecedd3d717eded51b7cf274fd967d090e87abe,0.0,0.0,0.0,0.0,0.0,19.0,breckyunits,0.0,0.0
5594,0xcaed230e3a8ac5fa16595810ade9cb739f47f6ba,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5595,0xcaf004ec80c519fb1ec943f3f7a6b112bc291649,0.0,0.0,0.0,0.0,60.0,0.0,bscsophie,0.0,0.8571428571428571
5596,0xcaf0ca8d12467d417f07b04d0a44ebece4db4c9b,0.0,0.0,0.0,0.0,0.0,13.0,riotkap,1.9303526449286567e-08,0.0
5597,0xcaf414c8646b473e988ba40db749291b265832c7,0.0,0.0,0.0,0.0,0.0,5.0,1yunglong,0.0,0.0
5598,0xcaf4e1c7fcabf75c16cf8e31f0a08a4731224884,0.0,0.0,0.0,0.0,0.0,3.0,rzkirdha,0.0,0.0
5599,0xcaf6a42ec6e3574de56c690bbbc42aa898058bf2,0.0,0.0,0.0,0.0,0.0,8.0,radioactivedrum,0.0,0.0
5600,0xcb06bede7cb0a4b333581b6bdcd05f7cc737b9cc,0.0,0.0,0.0,0.0,10.0,17.0,matascup,0.0,0.5
5601,0xcb07bcb66b8e796429fdeed4628c9dd4062f829c,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0
5602,0xcb11bd53ce375374c35e07e20d26951b94cdc72f,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5603,0xcb1bbd14b3a3d66dc986e99a08f1c7b84b47bd2b,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0
5604,0xcb25b216e4241535fe0e36d5f83f36a4a30b233e,0.0,0.0,0.0,0.0,10.0,0.0,blockchase,0.0,0.0714285714285714
5605,0xcb36bbbeb8ea1900472bbd35032c3f0000ccdf2f,0.0,0.0,0.0,0.0,0.0,7.0,zapstar9,9.651763224643283e-08,0.0
5606,0xcb3f62c3be664aa923517b97eab2a97e262de825,0.0,0.0,0.06,0.0,0.0,0.0,,0.0,0.0
5607,0xcb42ac441fcade3935243ea118701f39aa004486,0.0,0.0,0.2,0.0,0.0,3.0,gladstonecallum,0.0,0.0
5608,0xcb43c75051f93f95deff5f9a971b8d5109a4f25c,0.0,0.0,0.0,0.0,0.0,20.0,vladoustinov,0.0,0.0476190476190476
5609,0xcb4e01a69191814e9dbf6193e19cada6ffe0a3a2,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
5610,0xcb5fba4419abc4d7c11af0c24ba0f2e555407f5b,0.0,1.1,0.0,0.0,0.0,17.0,jwaup,0.0,0.0
5611,0xcb603263a79db06d20e06b1023098e7faa30930b,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0
5612,0xcb630c28658d8b4f0509d628d8d947e6f95ea20a,0.0,0.0,0.01,0.0,0.0,0.0,ekkochan8,0.0,0.0
5613,0xcb726f13479963934e91b6f34b6e87ec69c21bb9,0.0,8.5,0.0,0.0,0.0,0.0,omanizen,0.0,0.0
5614,0xcb803e5b077c89069a22fb482e8099397aab55db,0.0,0.0,0.0,0.0,10.0,0.0,findout187,0.0,0.0384615384615384
5615,0xcb9169b044572cbe0bf153c9a40b8df57d91ebe6,0.0,0.0,0.0,0.0,10.0,0.0,techstorey,0.0,0.5
5616,0xcb9e6fe9f84f4cd14b7505729045f917f269a3fc,0.0,0.0,0.0,0.0,0.0,15.0,enevve,0.0,0.0
5617,0xcba17f70efc147df5b952755e65daef98faa52be,0.0,0.0,0.0,0.0,27.0,2.0,levkangin,0.0,0.3857142857142857
