,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,twitter,betweenness
3037,0xdc0a71ee266fba64a8f5a991ebf3fb3991b339bb,0.0,0.0,0.0,0.0,20.0,0.0,simplewhitepapr,0.0
3038,0xdc0b62fd77e84ea91642699e302a140aa290a60b,0.0,0.0,0.0,0.0,30.0,0.0,silasyayoi,4.489991693548628e-06
3039,0xdc181e57db8b36ae18bc6857d7e9afd046b6de1d,0.0,0.0,0.21,0.0,0.0,0.0,,0.0
3040,0xdc1a6074eb5139ee3ff8fab0afd80ab2533b3b0e,0.0,0.0,0.0,0.0,10.0,0.0,eoj__mij97,0.0
3041,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.0,0.0,0.0,0.0,0.0,1.0,blockchainatcu,1.7004733490439056e-05
3042,0xdc2ee21439a75a3794b8a1c7734548067ba2e6f7,0.0,0.1,0.15,0.0,0.0,0.0,,1.0023359400036311e-05
3043,0xdc3b00a6548fbf13293cb47910ded9cd275765b9,0.0,0.0,0.0,0.0,10.0,0.0,paulo02798894,0.0
3044,0xdc4471ee9dfca619ac5465fde7cf2634253a9dc6,0.0,2.0,0.0,0.0,0.0,0.0,,0.0
3045,0xdc4c67cfe7c9a65df79bafbd813f590bc78103da,0.0,0.0,0.0,0.0,10.0,1.0,sangeetparasha1,0.0
3046,0xdc4fa17b6056cc8e552fec059cd6667bb0c6c791,0.0,0.0,0.0,0.0,10.0,3.0,thrusted14,0.0
3047,0xdc7c0fa6755bd03acbdb5ec0e4bda9b5bc1df22a,0.0,0.0,0.0,0.0,10.0,15.0,yaffa2333,8.359240674418025e-06
3048,0xdc7f3c5fc1ce22e8d8f2c35029055bcc06ea1dfc,0.0,0.0,0.0,0.0,10.0,5.0,aretebit,3.084648022759363e-05
3049,0xdc97fe803a02ccad448aedb0a8d4b61aa137e489,0.0,0.0,0.0,0.0,10.0,140.0,adilmajid,0.00014147312229725563
3050,0xdca688b9693a0d2f98f4a9e89b978978005b6570,0.0,0.001,0.0,0.0,0.0,0.0,sosweetkamen,0.0
3051,0xdca9184f72bcc0838fbcbae7a46a86d9d4a52b63,0.0,0.1,0.0,0.0,0.0,57.0,christiankaz_,0.0002072102767124979
3052,0xdcb2ce566d892b795ad8ea3b60b2fa7a83aeb683,0.0,0.02,0.0,0.0,0.0,0.0,,0.0
3053,0xdcc30397b2acb324015245297307c0b38f6073b0,0.0,0.0,0.0,0.0,10.0,1.0,teedayve,0.0
3054,0xdcdb88f3754b2841093d9348a2d02df8cf06314c,0.0,0.6,0.0,0.0,0.0,0.0,tandavas,5.8663337724401834e-05
3055,0xdce9883667aa509b717bd08df5a5f936c56843c3,0.0,0.0,0.0,0.0,0.0,181.0,loganjastremski,0.001861795803763445
3056,0xdd04eab7db82ac64446cccf79c6fba7607942df2,0.0,0.0,0.01,0.0,0.0,0.0,jonnymonz,0.0
3057,0xdd29600e03b023f04b9af46cc94e3f135b6780e3,0.0,0.0,0.0,0.0,30.0,39.0,just_norm,0.0003253620550761231
3058,0xdd66130652e39e8068892a26fd5655d0c43dd27d,0.0,0.0,0.02,0.0,0.0,0.0,,0.0
3059,0xdd787ddbc72ea62e7c644b6206a23c05a5f9d487,0.0,0.0,0.0,0.0,0.0,25.0,lisacuesta,2.2768331842587906e-05
3060,0xdd879040f1dd0990de8448034efbdf61d232f42a,0.0,0.0,0.0,0.0,10.0,0.0,emedion64035381,0.0
3061,0xdd8e2548da5a992a63ae5520c6bc92c37a2bcc44,0.0,0.0,0.0,0.0,0.0,252.0,julien51,0.002359404425335585
3062,0xddc674c29f2b34fc2338b719c0ae711b063eeadb,0.0,1.2,0.15,0.0,0.0,0.0,insidenima,5.039466782343735e-05
3063,0xddf767f258adf0af89896621349cadcf8722f771,0.0,3.0,0.0,0.0,0.0,0.0,hbliuwb,0.0
3064,0xddfeacedd19e37fc70145693c0817956cc1f30f4,0.0,0.0,0.0,0.0,10.0,15.0,zaynasty209,0.00012925327358573015
3065,0xde0b910f192aa831d23eda3f76b5d9e803a7ae8d,0.0,0.0,0.0,0.0,1.0,15.0,hogartisan,2.1105038715437644e-05
3066,0xde13f752a3b12a8918ff84bc048a50b73f5240a6,0.0,0.0,0.0,0.0,10.0,21.0,joshuaoverbye,9.53316155722654e-06
3067,0xde1ad572687bc86b9ce230b0604caeb70566f883,0.0,0.0,0.0,0.0,360.0,0.0,askyayacrypto,0.0
3068,0xde35e213a2adcb00f741de133a87cac2baf1c4d9,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
3069,0xde6257c646536995637bdd19f9fbe5c40c9c2048,0.0,2.5,0.0,0.0,0.0,0.0,,0.0
3070,0xde89db35d4aaa281904faccf48033a66003ea50d,0.0,0.0,0.1,0.0,0.0,0.0,,0.0
3071,0xdea3dda67f17f30eb91b9f3f81009b017949c2c8,0.0,0.0,0.0,0.0,10.0,0.0,marx_d_,2.0703196719979457e-07
3072,0xdeb1e37d47f03b2cff3e6c09256670b9dd94b7e0,0.0,0.0,0.0,0.0,10.0,0.0,wang43295055,0.0
3073,0xdecd4b961b1984c44afbadbe2844777a627572aa,0.0,0.6,0.0,0.0,0.0,0.0,mrcartographer_,0.0
3074,0xdedfc053abcb2aa79113b41b48082bc276c2912c,0.0,0.0,0.0,0.0,25.0,0.0,_dubson,0.0
3075,0xdee83d120b3501660bc21258b0ca0692cae61daa,0.0,0.3,0.0,0.0,0.0,0.0,,0.0
3076,0xdeeeffcc6b8c42b43e29d649d2a87c3b5f683dc9,0.0,0.0,0.0,0.0,10.0,37.0,springfall_bc,0.00026847723975393576
3077,0xdf290293c4a4d6ebe38fd7085d7721041f927e0a,1.25,0.0,0.0,0.0,0.0,0.0,,0.0
3078,0xdf5b0e3887ec6cb55c261d4bc051de8dbf7d8650,0.0,0.0,0.0,0.0,25.0,36.0,eskalexia,0.00034449643956343466
3079,0xdfad0c01a28d9d95486bb3f0821e4f5644704fa7,0.0,0.0,0.0,0.0,10.0,14.0,razgraf,2.9420706001114e-06
3080,0xdfaf06fdc7aceb1086a4ab72e4e21cb97ef98dc8,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
3081,0xdfdf2d882d9ebce6c7eac3da9ab66cbfda263781,0.0,1.0,0.16,0.0,0.0,0.0,paulapivat,0.0009563054014784213
3082,0xdff007371a268075c4472518ebab064c5ced6247,0.0,0.0,0.0,0.0,10.0,14.0,mike45466254,0.0
3083,0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0.0,0.0,0.32,0.0,0.0,0.0,,0.0
3084,0xe0219504b65831fd676242db1a20367c23366df1,0.0,0.0,0.0,0.0,10.0,5.0,rossbetter,0.00012667622518361236
3085,0xe024f317cd7ae5cf4f6c527be180f6386f4a199e,0.0,1.0,0.0,0.0,0.0,0.0,michaelgoodjobe,0.0
3086,0xe02702e5ab03a16ae20662d0db2936422e8db53e,0.0,0.0,0.0,0.0,10.0,6.0,lilysproposal,0.0
3087,0xe02bade5c4d23c72c9c53b0f986721d09268c0e1,0.0,0.0,0.0,0.0,10.0,1.0,adamsbite1,0.0
3088,0xe07cb95cbbae569a868990492c03b932cdf5218a,0.0,0.0,0.0,0.0,10.0,0.0,tnwaligbe,0.0
3089,0xe082b562b12c8c65d12187a387b06b8039d41771,0.0,0.0,0.0,0.0,19.0,6.0,danpia,6.080505529790552e-06
3090,0xe085327c5ad2f77147f10973fed45fb19d734f7e,0.0,0.1,0.0,0.0,0.0,0.0,minionabct,6.240006400982008e-05
3091,0xe0a0fa1a9f35a8b8e638469456d9d4a408932313,0.0,0.0,0.2,0.0,9360.0,195.0,kneelingbus,0.00022150777411411208
3092,0xe0c30d7ba8642155207817742e2b9cf25f368c38,0.0,0.0,0.0,0.0,10.0,4.0,007scrypto,4.189919940962567e-06
3093,0xe0c695803a7caeaf66d71cb76ea40f815ae465f2,0.0,0.0,0.0,0.0,30.0,13.0,katyjeremko,2.5582607691122646e-05
3094,0xe0cbfb10f5772c6ab06ea6db8685b4f41f938146,0.0,0.1,0.15,0.0,0.0,0.0,,2.0749535939192132e-05
3095,0xe0d596d0a47cd04333fe57208c8c8f4a5a97871c,0.0,0.0,0.0,0.0,10.0,11.0,wu1151122681,0.00047393364928909943
3096,0xe0fd22928ddab446d585f02d418c0db7b8d16999,0.0,0.0,0.0,0.0,10.0,4.0,shivpratap000,0.0
3097,0xe11bfcbdd43745d4aa6f4f18e24ad24f4623af04,0.0,1.0,0.0,0.0,0.0,68.0,cdixon,0.008354824488775493
3098,0xe135b420dc26e44c1be1af6d95b3ce7052297de3,0.0,0.0,0.0,0.0,10.0,1.0,mc_iprof,0.0
3099,0xe13dc14b128869e39c643a85990eb2439b8a6c31,0.0,0.0,0.0,0.0,10.0,45.0,mr_lebey,8.710512774802022e-07
3100,0xe14fe7690cf379ea59aecaebae223a97d25e8a92,0.0,0.0,0.06,0.0,0.0,0.0,,0.0
3101,0xe15298f5476f59c26fae6075b68fc891f771b821,0.0,0.0,0.0,0.0,10.0,7.0,suwster,7.80346132996413e-06
3102,0xe158dcc1779fce4c48c8d3155ec35fae7c52d093,0.0,0.0,0.01,0.0,0.0,0.0,lightclients,0.00023079624498286206
3103,0xe16770ad88fd9a660b4823ff35ed48ad2a7e82c6,0.0,0.0,0.0,0.0,10.0,0.0,fnioi_lzh,0.0
3104,0xe168e767ad0e50b88c10bb19b12bc80f1b92ccd5,0.0,0.0,0.0,0.0,30.0,25.0,jayjars,0.0003455239122896226
3105,0xe16b8637111afc0e5a80a3479b0ce2f0c45b2959,0.0,0.0,0.0,0.0,10.0,0.0,eismanholmes,0.0
3106,0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,0.0,0.0,0.0,0.0,0.0,153.0,0xtuba,0.006479640571159405
3107,0xe1859624be443eb2e81c93c693131ebe82ae2fe5,0.0,0.0,0.07,0.0,0.0,0.0,,0.0
3108,0xe18d3445a3828fc62c5c97a69775e99d6d88dcaa,0.0,0.0,0.0,0.0,10.0,31.0,tallbrowndude,2.7328653680500032e-05
3109,0xe1b1afe9cba5ad5b960584e3de7d20cbda4c184e,0.0,0.0,0.0,0.0,10.0,0.0,pingbo6,0.0
3110,0xe1c3d3b1f8faffbd0577ddd2c6f4895dd7c3e0aa,0.0,0.1,0.0,0.0,0.0,0.0,,0.0
3111,0xe1ddd5523094508a532d916aa4f7caf76a716aa7,0.0,0.0,0.0,0.0,30.0,208.0,poellll,3.3147877833700844e-05
3112,0xe1dee1ce90ab7e5ba7f25d3e1377c2c14c9f4833,0.0,0.0,0.0,0.0,22.0,7.0,holachieri,9.353098855639778e-06
3113,0xe1ea582e896ae8541fb7c44b71d8a6cd2cafa339,0.0,0.0,0.11,0.0,0.0,0.0,,0.0
3114,0xe22535ca7547e003af095b0ce46de87802b0a680,0.0,0.0,0.0,0.0,10.0,66.0,nakabon33,1.646022373630385e-05
3115,0xe257712b092001556844e146bd321ca8c3f3b7bd,0.0,0.2,0.0,0.0,0.0,0.0,_scryptur_,2.6733178013612744e-05
3116,0xe258f0876db18e0b88727b43bc9af42fc8ade669,0.0,0.0,0.0,0.0,10.0,27.0,toluwa500,1.310553663989767e-07
3117,0xe26fa103616a96e94dab237f1bcea0ae665e347b,0.0,0.0,0.0,0.0,0.0,25.0,ddadybayo,0.0011295637056693846
3118,0xe289a24fc2859fa9fb4b5acc97de7d4d6f0dc831,0.0,1.5,0.0,0.0,0.0,0.0,arclegger,0.0
3119,0xe29de8c6088d241647e6456f8b4755a3d0f7c8b1,0.0,0.1,0.0,0.0,0.0,0.0,,0.0
3120,0xe29eca6437dd8f39faa01fa74b6eea0178d3bf77,0.0,0.1,0.0,0.0,0.0,0.0,leboxer2,0.0
3121,0xe2a0736c5821c020c15bcbe70f982838c8f3d33d,0.0,0.0,0.0,0.0,10.0,0.0,jft_kz,0.0
3122,0xe2abe2706a8bd68fe8ff82dda198e34c84ee5d76,0.0,1.0,0.0,0.0,0.0,0.0,net8u8001,0.0
3123,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,0.0,0.0,0.0,0.0,10.0,1.0,eth_monkey,0.0
3124,0xe2ca7390e76c5a992749bb622087310d2e63ca29,0.0,2.0,0.0,0.0,0.0,0.0,zealot_0x,0.0
3125,0xe2d128323cf7560a6e7a82726d7b425aedc7a556,0.0,1.0,0.0,0.0,0.0,0.0,andrewabranches,0.0
3126,0xe3156f4f76d8006381ecc04a3240225d8c22f456,0.0,0.0,0.0,0.0,60.0,121.0,lanitrock,0.0005238299193127462
3127,0xe32c8561c14f5fcc6a4d4310cd866ae48aadd533,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
3128,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,0.0,0.0,0.0,0.0,2050.0,72.0,leavingrecords,0.0028685520668063095
3129,0xe340b00b6b622c136ffa5cff130ec8edcddcb39d,0.0,0.6000000000000001,0.1,0.0,12230.0,287.0,m1guelpf,0.02036588273199741
3130,0xe348acb4b9e1a9343163db7c770a100b8b17913c,0.0,0.0,0.0,0.0,10.0,128.0,omotolanisoyemi,0.0
3131,0xe36fe70fafdda3cabdae2d56696e67b9c82bc158,0.0,0.0,0.0,0.0,10.0,3.0,orjanroren,6.305987359997986e-07
3132,0xe397388a67da45c01cb0bc00d1591052c3e0f77b,0.0,0.0,0.0,0.0,30.0,0.0,kiwipto,1.752995100237744e-07
3133,0xe3a4627e7b52118c5c48f75ce781433927cc2c98,0.0,0.0,0.11,0.0,0.0,0.0,,0.0
3134,0xe3af2916376bad38ffbeb497ea3f7d36dd2efc7e,0.0,0.2,0.0,0.0,0.0,0.0,caseyblue_,0.0
3135,0xe3b1c7a434657876c3f35003885f2edf1bcaf646,0.0,2.0,0.0,0.0,0.0,65.0,bwertz,0.0033138001859339093
3136,0xe3f96f1e8f3e244c8820dbf1cccccacc4804a366,0.0,0.0,0.0,0.0,0.0,3.0,not_maxcohen,0.0
3137,0xe400820f3d60d77a3ec8018d44366ed0d334f93c,0.0,0.0,0.0,0.0,10.0,14.0,jack__sanford,3.894731903940681e-05
3138,0xe4067ed66738dbdc7b8917703c8c380d898033f8,0.0,0.0,0.01,0.0,10.0,54.0,grendelcrypto,0.0004803178236026357
3139,0xe421626971449a6298a619ef5dcf7ec5edc1fc1d,0.0,0.6,0.0,0.0,0.0,0.0,kboiron,0.0
3140,0xe42c80520511533faa23a576397d7a917609d5cc,0.0,0.0,0.0,0.0,80.0,178.0,paperchainio,0.0009796510810261903
3141,0xe438d6b281daec4fc98c65fda67cb19609cda5a1,0.0,0.0,0.0,0.0,10.0,14.0,jaydotalan,6.927848246016359e-06
3142,0xe443e946b5d3bac20f57ad0f7fde95b62cf5dc36,0.0,0.01,0.0,0.0,0.0,0.0,,0.0
3143,0xe462be63848194c5a3c62f283ded3ded178c8874,0.0,0.5,0.0,0.0,0.0,0.0,,0.0
3144,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,0.0,0.0,0.25,0.0,0.0,0.0,,0.0
3145,0xe479c62556eb5be7875cf5913b761fe6705aaf9e,0.0,0.0,0.0,0.0,375.0,0.0,mobliducke,6.010633942420817e-06
3146,0xe4923dc5dab780310e84d2857dd69601aa0b1619,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
3147,0xe4b4862f83e4ccb65a5ed730405ce118d043bacd,0.0,0.02,0.0,0.0,0.0,0.0,,0.0
3148,0xe4bd180e09858da3a12c4a2caecae3f6743b43e4,0.0,0.0,0.0,0.0,10.0,28.0,jhmcubed,1.6757148323925228e-07
3149,0xe4c0d875fd76db83e5baed3ec2dbddd363a93a9d,0.0,0.0,0.0,0.0,10.0,2.0,stakecn,2.3728224195706583e-05
3150,0xe4c140a67a3a95913a6e2fcfc6d6434d94c07641,0.0,0.0,0.0,0.0,30.0,0.0,vvinyll,0.00010615120553310247
3151,0xe4c8efd2ed3051b22ea3eede1af266452b0e66e9,0.0,0.0,0.0,0.0,10.0,0.0,matto_rocks,0.0
3152,0xe4cbda373d6a445f83fc9125c6230ba58bc08320,0.0,1.664,0.05,0.017,10.0,169.0,derekgtaylor,0.00420029713149886
3153,0xe4d5235dbd94d71b49882044b0d980d75706e113,0.0,0.0,0.0,0.0,8.0,0.0,bearcry2,1.4287305485749197e-07
3154,0xe4fb2c5bd24fb3c344b98a5f51010eaaba47c9e4,0.0,0.0,0.06,0.0,0.0,0.0,,0.0
3155,0xe4fb9ca52e39b83be69e74e7fac8f807a9c16ef9,0.0,0.0,0.1,0.0,0.0,0.0,,0.0
3156,0xe50a05aafe341dce62256e6d5e806b4b2bb309e5,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
3157,0xe5700a95c6a5fa12b8485f2a6e9da0cf92bd3618,0.0,0.0,0.05,0.0,0.0,0.0,miardc,0.0
3158,0xe5b619f1bfc494a16145f9dfb8a4857b60388256,0.0,3.4,0.0,0.0,30.0,27.0,dugdaniels,0.0003079222324812348
3159,0xe5be77e6e9cfcae7f24dbf9a20f0fb24ef5b555c,0.0,0.0,0.05,0.0,0.0,0.0,,0.0
3160,0xe5c3b5aafbe953cd1386804886435909f49c577c,0.0,0.0,0.0,0.0,10.0,6.0,omarganai,0.0
3161,0xe5c3f63f8621b75fb6c4148180e265a75f5d2995,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
3162,0xe5cd62ac8d2ca2a62a04958f07dd239c1ffe1a9e,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
3163,0xe5d21f18ccbc34dc4863329b34c2fe86e4258128,0.0,0.0,0.0,0.0,150.0,20.0,proteumio,0.00047393364928909954
3164,0xe5d2f68665a8f8d21b6188d1e455f4e14db6a469,0.0,0.0,0.0,0.0,10.0,0.0,saynsikak,0.0
3165,0xe5d3a0edbb56c5be4d1aa3678546e1fa925f8b55,0.0,0.0,0.0,0.0,10.0,0.0,therealkt427,0.0
3166,0xe5dfe5e681262630028ac91972f33e13549f0661,0.0,0.0,0.06,0.0,0.0,0.0,,0.0
3167,0xe5e4b1ec4061d6fc932207dfc5cf96bd27fb11da,0.0,0.0,0.0,0.0,0.0,119.0,neuroswish,0.0007267454815040909
3168,0xe5f22a75d092c6bdc15d6480d2cf68ae192e1420,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
3169,0xe612d9c2a9ba0ff4403f4f7ea87d5be4290ac7b9,0.0,0.0,0.0,0.010430780099682,4139.0,166.0,basgras,0.0008617857443920558
3170,0xe626e8ca82603e3b44751f8562b5ed126d345140,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
3171,0xe62d071ea99a63798fec7222c483c53e87f2a32e,0.0,1.2,0.165,0.0,0.0,0.0,rafathebuilder,0.00016548941441734728
3172,0xe6309a762d72e66d16e6f1cfaeee9f5cab6f9c52,0.0,0.0,0.0,0.0,10.0,0.0,fathertimedegen,0.0
3173,0xe63f3fcbd09888dc5156826a4852815caa95cac3,0.0,0.07,0.0,0.0,0.0,0.0,katdov,1.8971358256005352e-05
3174,0xe66e1e9e37e4e148b21eb22001431818e980d060,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
3175,0xe66e2be60933298a7430f21cec85fb97bcb53814,0.0,0.0,0.0,0.0,10.0,8.0,beatz_bliz,1.123331711991229e-07
3176,0xe671cd7907d379f129b59c88f2f56b6de8c4eb71,0.0,0.0,0.0,0.0,10.0,23.0,crypto_capta11,0.0
3177,0xe69588bd8bfe722f80e0afff5ce214ca9c5f2ca9,0.0,0.0,0.0,0.0,10.0,5.0,singnighty,0.00046084999591628503
3178,0xe69cbf721af672c5e951c9044bf820db5c1dd2d8,0.0,0.0,0.0,0.0,10.0,108.0,ejiropeter,5.964866800836196e-07
3179,0xe6a260caabf37b66be483c422eda23e66cb6b21f,0.0,0.0,0.0,0.0,10.0,18.0,stavanpatel,9.799467382206228e-06
3180,0xe6a3091377b9018175cb57f8b37f41263fe2177c,0.0,0.0,0.0,0.0,115.0,28.0,thomastraum,0.00011119460225902307
3181,0xe6c12d7755b8da3bb1aeeae2f798982dbea061c2,0.0,2.0,0.0,0.0,0.0,0.0,davidhoang,0.00017652282307793396
3182,0xe6c486eb5f5cc2c64b53ab6c3942986d648c9b89,0.0,0.0,0.0,0.0,60.0,1.0,czizzy,6.877253220269036e-06
3183,0xe6c87e1103a56ccee901941907d5a2555f63c308,0.0,0.0,0.0,0.0,370.0,0.0,xiangjieking,4.5578980520157855e-05
3184,0xe6ea6de4a06ad97bf2655cfca63f9fc8e772173e,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
3185,0xe6edab836662a5a9f8624f3aa4c12a53595ebb56,0.0,1.0,0.0,0.0,0.0,0.0,theresa_tzetze,9.789267067373373e-05
3186,0xe6f2e8457c19f949f5e5820360d7c8abbe7642ae,0.0,0.0,0.0,0.0,10.0,111.0,lamslimenstein,0.00030986865558091847
3187,0xe71efd5865a42cb0f23146dc8e056dba4e67e9b7,0.0,0.0,0.0,0.0,50.0,26.0,frogmonkee,0.0006149827725505561
3188,0xe723a211e7b916c7fa6ffdb3d2d76f9e4edfdb6d,0.0,0.2,0.0,0.0,477.0,3.0,lil_smush,0.00014484824690966117
3189,0xe729986a4b0aec7f13321c9376f1b6c7ac4f8585,0.0,0.0,0.0,0.0,210.0,31.0,azrkhr,7.30777543509557e-05
3190,0xe73616baac4381a9cfabba5b5ae602b2fed4969f,0.0,0.0,0.0,0.0,10.0,0.0,avworojnr,0.0
3191,0xe74418c3abfd2add3b262f8df41cb8c27e2ef05b,0.0,0.0,0.0,0.0,0.0,59.0,artabovereality,0.0005081239876778801
3192,0xe7458abb03af00342993b63e6dcead3ff8ed4d0a,0.0,0.0,0.05,0.0,0.0,0.0,,0.0
3193,0xe75b05cf7f73c2808c711d38488cc8e0186d259e,0.0,0.0,0.42,0.0,0.0,0.0,jukayhsu,0.0
3194,0xe76ee3eefc838c87a0168674b1f5a08553a24946,0.0,0.01,0.0,0.0,0.0,0.0,berbaroovez,8.414013421594215e-06
3195,0xe782657a1043062087232b3c20c4d25e2a982cb3,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
3196,0xe78d15ea83675cfb6c087ebbf8fe44e200cacc31,0.0,0.0,0.06,0.0,0.0,0.0,,0.0
3197,0xe7925d190aea9279400cd9a005e33ceb9389cc2b,0.0,2.0,0.0,0.0,15875.0,429.0,jessewldn,0.009204735530445199
3198,0xe7ad5a0fcdfefce6cf203f94a1bf7ca01fdcb060,0.0,1.0,0.0,0.0,0.0,0.0,ediep,2.633282982728077e-05
3199,0xe7b77a4347f13273adbcff6c5e886308bbe13ef0,0.0,0.0,0.0,0.0,10.0,7.0,jahypeek,0.0
3200,0xe7bd51dc30d4bdc9fddd42ea7c0a283590c9d416,0.0,0.138,0.0,0.0,12420.0,254.0,jstn,0.0129823905615831
3201,0xe7cfd1ab4b2d83e09ae8351983f785a0941994dd,0.0,0.25,0.0,0.0,0.0,0.0,,0.0
3202,0xe7dae42dee2bb6c1ef3c65e68d3e605fabca875d,0.0,0.0,0.06,0.0,0.0,0.0,rhysjhgill,0.0
3203,0xe7eddaa6bd37849a8a39cd963b1da137032c9146,0.0,0.0,0.0,0.0,18.0,0.0,onedaydada,0.0
3204,0xe80795e0f900429d2db3a14cf1461311c8e2a1de,0.0,0.0,0.0,0.0,10.0,0.0,kennyklexzy,0.0
3205,0xe826f1c06d5ae90e4c098459d1b7464a8dc604ca,0.0,0.6000000000000001,0.05,0.0,60.0,49.0,freakyfunkhorse,0.005163327142339065
3206,0xe8419aeee0d2f07f0b840ca979e4fe638ce19b0e,0.0,0.0,0.0,0.0,120.0,151.0,wilsonwithiam,2.749374554220986e-05
3207,0xe886cbb51ea49ac20152daaa11c46ce34d7e93d6,0.0,0.0,0.0,0.0,10.0,1.0,drazin8,0.0
3208,0xe89069529689849588cd65344c034a35289f44ea,0.0,12.345,0.0,0.0,0.0,0.0,mutawaahmed,0.0
3209,0xe8b0016130a38f26c116576a7b13267c9fb11b59,0.0,0.1,0.0,0.0,0.0,0.0,,0.0
3210,0xe8c9996f7f1e3678e8be76254ed74642fbeade90,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
3211,0xe8cd4cb68dd4c79d118368f36d8564f3134c180d,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
3212,0xe8d7527fb45160501126f4c6913cc29b59cca4ad,0.0,0.0,0.0,0.0,0.0,127.0,crabbylions,0.0001300705286953062
3213,0xe8de0af8a2f183bb1acbe08b3ecd42dad53e05ae,0.0,0.0,0.0,0.0,10.0,13.0,jemmyd0609,0.0
3214,0xe8e1874958cecc8c4f45149cc3ecdfa83785a930,0.0,0.0,0.0,0.0,10.0,12.0,yohanandz,0.00013212495606110234
3215,0xe90a7fa9907fb58e1b5a30bf9250c6691353d33c,0.0,0.0,0.0,0.005,0.0,0.0,,0.0
3216,0xe937e88591f641a689e2132a6f633d7b6b1a54c8,0.0,1.0,0.21,0.0,0.0,0.0,meeseeking,0.0015780612056857022
3217,0xe93fb6784e7cec8fb8d283a70295df714f3c0db7,0.0,0.0,0.05,0.0,0.0,0.0,,0.0
3218,0xe94a39e6ef9e1fcf0f74ef6452a2d7d914f3bc76,0.0,0.0,0.0,0.0,10.0,0.0,formels_,0.0
3219,0xe952af3ceb8df334a0dc5919c819da95f1d439f7,0.0,0.0,0.0,0.0,10.0,7.0,ghozi_nurs,4.065021241819694e-05
3220,0xe96114e7bc582cee09edb84af5cb544cacaea1dc,0.0,0.0,0.0,0.0,10.0,7.0,hmccoy60,1.3831915563581098e-05
3221,0xe96d65ec7c8856114878300697a3e5052de194ff,0.0,0.0,0.0,0.0,10.0,13.0,artoriamaster,8.634656715545348e-05
3222,0xe96e7353fe78ab94d1b43417e21ebc5af985f41a,0.0,0.0,0.0,0.0,10.0,0.0,onedayillbeok,2.516438360216145e-07
3223,0xe9945b3acbdc2f9dcad8871f01aa9dabbb20d882,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
3224,0xe9b8047a9941acec25caf90fd57fb5e41b3a4d35,0.0,0.0,0.0,0.0,100.0,0.0,cryptoxinc,0.0
3225,0xe9bc592ad0d3f691baa805ae80c6072b3cd3957c,0.0,0.0,0.0,0.0,10.0,6.0,johnytodemosi,1.3539033800559225e-05
3226,0xe9d498434b722855f14388fb2d734c4bbefaaae1,0.0,0.0,0.0,0.0,10.0,190.0,pt_nwosuceecee,0.00016177680020999506
3227,0xe9e0755de5100c73e275ba59bab5514086627305,0.0,0.0,0.2,0.0,0.0,0.0,,0.0
3228,0xe9e666bb3b0cb8b435cc79a825d296262ce15533,0.0,0.0,0.01,0.0,0.0,0.0,alxkzmn,0.0
3229,0xe9e9206b598f6fc95e006684fe432f100e876110,0.0,0.0,0.11,0.0,0.0,0.0,lucid_0b1011,0.0
3230,0xe9fe783a3f784b045db9bb42e3612d0ccef739fd,0.0,0.1,0.0,0.0,0.0,0.0,russlive215,0.0
3231,0xea0b889535cbd8a0e5e40f6f144eb6f404cad076,0.0,0.0,0.0,0.0,60.0,45.0,gabeibarra,4.797653334192878e-05
3232,0xea0ef6c6bacea7675f2adeff2a59373fbaa04697,0.0,0.0,0.2,0.0,0.0,0.0,,0.0
3233,0xea23c259b637f72d80697d4a4d1302df9f64530b,0.0,0.005,0.0,0.0,1030.0,295.0,smsunarto,0.0038044494194648813
3234,0xea24943c595dac8149c749a70b37e11b77fc0a4e,0.0,0.005,0.0,0.0,0.0,0.0,zxcnstx88,0.0
3235,0xea26ed399096787c2abe36e0ac3e054f4d2555ab,0.0,0.1,0.0,0.0,0.0,0.0,,0.0
3236,0xea310c966d3ff5e09c65487f1763b21361eb71ef,0.0,0.01,0.0,0.0,0.0,0.0,,0.0
3237,0xea5fc728e6727bd1f83572f3d799411652c575e9,0.0,0.01,0.0,0.0,0.0,0.0,,0.0
