,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,betweenness,created,unique_contributed,votes_before,did_bid,total_contributions,did_contribute,did_create,actual_airdrop,betweenness_level
5795,0x77d90ecf4ada0b1b1163a67f220ecc4e730741ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5796,0x4d2b0c800ff7af52b0bc5967e18730f209e629d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5797,0x0bb90752050c9652090c37f908e17c82a5d59f05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5798,0x19ca68f993b0077cb744f553e30e840823b363c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5799,0x7170b7274d212d770c717d8c83d3c0343a758ff6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5800,0xcdf91269d4e4bba12f8f3c82be7a13e4a1d4b3bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5801,0xe2d10ad606f793fe6a6ec43c852d6e22caaf4e13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5802,0x99059546cb9b4ed5b491c1bc9509ea7c2a1eebe0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5803,0xf00408ddcaf624129cc0d08aa122a7abe1f2ef31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5804,0xdc6bf415e6665f1f2dec1f13e6632b71456615ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5805,0xdc3a71cb692311305051a443529684f5b1c1ca1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5806,0x5970c498244ce30248711497b7886feca0077423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5807,0xf2ead818597b67339e2ca146097d35763d8df57c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5808,0x6865dd179bc4b0812d6f2ba062b5ba248d9df0ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5809,0x48acaf117925425c572603eeefee48f6b2181dfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5810,0x01974549c9b9a30d47c548a16b120b1caa7b586c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5811,0xa3c08ab48e96aa47643b8e5a85e36e96f6a34c64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5812,0xc2b6420a8e67d304c7b7c8e13a0fe3c3dd6b6e12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5813,0xc08a2078a6b2be81f92183deb09e7ceb159b8f37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5814,0x0a6d4756a46250603472292c907e7c0c2fc9f939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5815,0x12fe20de6b441f18ba9a3c9a7a78c9bd16723e8d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5816,0xf532a30a48bc18b4074c6930f335e5db107ce555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5817,0x3c56995de0224619c15d6094b061bc7c307e4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5818,0xe6759ac8e08ece99b2a2573ef8fcc0c2cddb2a2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5819,0x7d6e0cf8473c97892431e7f3d66194d7a384ba4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5820,0x084b26c3af105d5a10e177191f8c5e6759efe5b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5821,0xf9fa8ae1838af03e92f3e234f0821513e778b619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5822,0xd8f9e3b08eb35d470225195d1cd05ba0d5a09131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5823,0x785b4aed8d13d86e3290092ba41e65403f32b696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5824,0x2aafc1c8c86d9721c65e25bff252553fbd3ff991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5825,0xd4d82763ffdd38a7b09df004a60ca4ae7066516e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5826,0x299b960a7c82635dcbf5342a032a38003709d7df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5827,0xde011f3b96be95c22ba6bce4263828e4900acf56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5828,0xd0f46a5d48596409264d4efc1f3b229878fff743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5829,0x1b32fc9b7fb1d32cb48d93a3ff22b8850acf33b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5830,0xcf25c36c8349a764d2912f3527220b31f5e77eac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5831,0x405745f63372c2867fcca9aa1eb937a1afb5036a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5832,0xc454259daa76b9629ccf1cd59630cfd81a3d35e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5833,0xc0ec0e2a7f526b2ebf5a7e199ff776a019f012c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5834,0x298016db488516e9fdb860e12424366f47e3df2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5835,0xc0cf6ebee99ba53427f9f21587241bf90af2391e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5836,0x2949764c330a13a00b3b49dd36b1943908d04e09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5837,0xc4c91f103942e24b12b032c5bb740017629304fb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5838,0xebc3855ac7497481964533f3bae4598ddf98d34a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5839,0xd75f358084c47a45fa95ba236565074c51bdd91c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5840,0xa9eb52b347bc76f95745a92dd1e1c3986bcb1e2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5841,0x9e85282dcdd8961336ef0d96c49b6099f64dd74c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5842,0x8d77bde0265162bd008bf333ca1b0a1676f9696d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5843,0x3dff997410d94e2e3c961f805b85eb2ef80622c5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5844,0xdd80abdfad76b65abc6d43e4f1c58da216e04f10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5845,0xa04d30ff7f2db8031336e88a94287ced624e745c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5846,0x317a1ea96dc4b10c1ea60e3af59c472316d31303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5847,0x344f73ab5df8ccada8866d31c6a72c0366bd27c6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5848,0x1715d96c9de639e9dc6a5599bf47374edeea5a8f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5849,0x062aeab2218c3ba8ba3331e8683808cb649369fd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5850,0xa6b1089a69f66fb083d2a989d698776abfbba80a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
5851,0x341b77e889eaf211c5d9329f9f92264b9eb7a578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5852,0xc1e286a22921311ae954d48fabdcd82b3860ddcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5853,0x989b1a61b4796151f51852efa1f128a02c5e3a32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5854,0x66d940622cb350ac2c334e8decc75ff33cf08e45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5855,0x4a5efa846e7375a40dcd596c7c6dadb28df28ae4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5856,0xd5455a45bb437e47fa780674f2472866b997432c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5857,0xb3c1c5d5c20a805837df7329ae53698d3745ee07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5858,0xe75485dbaf59308930a88979be8f14e3f55c5d33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5859,0xb463291b0759d4f5ec37247f7b61b8bd70bae02d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5860,0x6957d2139d29e7db7913ac21e813f2a561e47ac8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5861,0x1e67ad71b9dfef7e400ca156ee7be57bf20bd89b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5862,0x1ad9bf4103184c5fee18235360c42f0c2866446a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5863,0xf23baed3fa39c98c9a6046f3b0c549a543f7c863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,0.0,2,0,0.01,low
5864,0x20f0dd3f0a6f9c6088637579b22c8f0e4daf9e53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5865,0x922a379bf430df2ab6f32b5c3ec23c1619a019e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5866,0x21468921f842155c55cdb39216ed40d2a63d8420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5867,0x99848c9dcb8a2deba408ab84be33ece00dcb8293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5868,0xf559470027fc23be67f693e6786d4b1e54fa09f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5869,0x6c1b5cbdfbb0e1ce0d61b796fbd0f525aae15aa5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5870,0xa311a48c59d1418f43994020d13bdcbad70ad73c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5871,0xd033fef6d4c75ce2f4878314057c2f959fab4679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5872,0x3d1fa6ae71204c14a524be57290198bf61914d48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5873,0x1258bcb1d06b5ae80348222cc5529a7087289bba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5874,0x4927e8bb70f5fa03708f8cb2fc0ae9cafad95c7c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
5875,0xb23a90b7ba91cb99fa0d75b291c5d477e712c071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5876,0xc9d27c133e21b9a5690996ea1a3521526b99f9ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5877,0xe543ea4d48357c5fa997cb8e13d751ecf7b48f84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5878,0xe8e9f652530c3d93a042a5b3f70d0208a75c0cc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5879,0x297105ff3c461e78271571983b4aa7ff23a7fe31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5880,0x5afc0591e7a1e7e6fd2dfc2b41d4c969e43aa585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5881,0xb9426c52bbdcdd2b2becd7f8c39116504ca52cb3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5882,0xeec95075df290ec37a2966b6ffb4375fa3eb500e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5883,0x47416c51c923400ae33a7377e5073cc50a461121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5884,0x11c9c250099ded2c3a057965da649d1c84341839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5885,0x01fe1fc72dfe5d4a219f04bce7c4b34c2b5d388b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5886,0x9dcddcb647dd4802778503d34d8ca2026503df18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5887,0xb6e4270abbdf689b9f38c57c10fe435a3a41c9b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5888,0xac79d6385ee06048665d619e63840d1168afa7e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5889,0x37ff7059e7e761ff6f9087569bfe275257a3ade1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5890,0xc962ba9a1a45b79c1228636db5a6efa4a4b75d76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5891,0xf7688ac7b96ab6d956d20dc038f991d99bd6539d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5892,0xcfc7f6b4b8a0ad713543c52264051ac931642da3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5893,0xfa9f0c8bbf98950e8fac468289cb1a6f2bf2fddf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5894,0x1bc86a95e95c69c44552a0682dbc37d36b8b88e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5895,0x678e06e78b65f5f61d715b9619f2f8f1da62b711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5896,0x80e9b172e1043c0472e0ef70f0d93423713c867b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5897,0x78abb9bc853c26fe5f6fee506ba5e6067ce402da,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5898,0x29be3db3e9cd350276d652e875702b65e3d6a786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5899,0xaf9d2bcc83824a9747c1d11d0a134ee658f4edc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5900,0xe970084f6530f32ce330c60a78ab9c73b081fe24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5901,0x5c7291fda08f7b9708cb1c2154b6b92fb73bfab3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5902,0x51b4152f80397b41f03a519ee16257fa8ff08ef1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5903,0xbf0e50c1725073867192c616925415af5afbbd11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5904,0xeee11b91b1649d8532c63434917dc9f2d1ab26ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5905,0x22dad753ff134536971e7fa6227c4ed5c1d6dde0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5906,0x9d26dc3e6196fdd8f24984669faca62ea4573322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5907,0xcabd0e3a619d6e6d131fab23e3538db8af95bef7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5908,0xddf48f62e07c2e9f689ae903255d090e9bb9d725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5909,0xed1de9be035645d06b84206b27eb2b95623352fc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5910,0xda250bf325ae0f28a0bcb291568b541f29812962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5911,0xc3a2e2f40a397d3c69429358dc6f141e854c1e9e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5912,0xea23f96a58850d375d43873a572df9c71e14ef52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5913,0x923d99e83e0a492fda01095885bb75a14479b68f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5914,0x9052c3f5bda87c561ccc87eedeee7ba73d15d025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
5915,0x6517b8adbc2e79a3658e9fa244433d25bd39b84e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5916,0xb4e747c6a485ff2b19e9bf716899cb6d3e20e357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5917,0x0c4c5509929475bff676b5fc62879f8ea4b84d11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5918,0x578fb80097275a1b66b674f2e96a632f742b6c81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5919,0xa54b647a39227bf596d07793dad48fa3c3fe327a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5920,0x7179799f71b0b9798eb61cfd5416d392d7d5658b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5921,0x5b312fc717bce5d741a08674d74dffd6a09e4176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5922,0x7d41e2ee2a375248a7c541e39cb93c99af197237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5923,0x57d23a76582f30b09106ced93efecf2ef718e187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5924,0xe494187f865086621b0d83288f65a86d7c56a641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5925,0x3e86eac93a2dbb4faeb8709d77d451aeda710ef9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5926,0x8d6f6ea2598e8b1dac9c434a1fcd579f507db18f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5927,0xa4c13034bff64bb763a256f66819182ad7348134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5928,0x5fef512adc30f0830ea5b5cfc07aee5c749511b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5929,0xe44358e670e5084ca16a5ea41e24d81e66a1f14a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5930,0x1d7ce26cf7ab3a312ab5a36c8fa842a48a6b93b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5931,0x1a73a186c7f723f121958d1aa04d9759d79357b4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5932,0xc8f51a25360fdd5e604204e7fe3a5477ca102058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5933,0x153979c1a20c8207e695d012f622ac605c2581c5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5934,0x3d269d5de0db21dd1e7f8221506f8a189810ec94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5935,0xa2d10fa5b115376ea7be0bc42e52fadadcafb485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5936,0x822fb53d67af805da7b5bb77a9bef3b19370f90c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5937,0xce66c6a88bd7bec215aa04fda4cf7c81055521d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5938,0x554f36e2f334677b8f40b8dc56be3e45ed3202be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5939,0x6e31d9d4ed8ed93c2871ffb320f68b3cb4e81a25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5940,0x4a70836fcbe8eccc604ab3c0b17faecd307a31b0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5941,0xf4fcc2d19ae692a7aeb7d540139a37c7af1205c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5942,0x22c74a95c53fd6cfb886b37ffcedb6feedbe2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5943,0x4c21e13dbe07051e8d2bd5bca96f7e29136672b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5944,0xbb55ebe9a672ee9e93491c40124c530241910554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5945,0xce5f78b5246d8f1adcf35591b42f228d1491940b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5946,0x6cd43c51c650c466905da9440b53a09b7d5ee199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5947,0xb1169c6daac76bacaf0d8f87641fc38fbabe569f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5948,0xde3ef192d9c41afde01e7e6baf517ea5fc5384fb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5949,0x84aded9779213169e8e618cfacf9d7e7603bbe1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5950,0x3a409eff50a47aeef294e3f0bb3874490dd99abc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5951,0x21cb5d9439bc62707752f369ea316366abbcbc39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5952,0xe3ddd0f693252fe30be908aad23fb0621f0258c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,0.0,2,0,0.01,low
5953,0x9494f3f3ab786babfd84662a2d4c453dceff1aa4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5954,0x70ddb5abf21202602b57f4860ee1262a594a0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
5955,0x935d42dee1836adf6793bd7dae796ee3d96d0eee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
