source,target,Votes,CF_contribution,ED_purchaseValue,SP_value,AU_value,mentions
0xc2a30f76be425e7ad1f61a9572dfb4c6442158eb,0xa62e8d6d73b44b127efb8a094d050e7982ef8210,,,,,,2.0
0xc2a30f76be425e7ad1f61a9572dfb4c6442158eb,0xb00f41cb3fe1fe17c26136b49cc156f75547f552,,,,,,6.0
0xc2a30f76be425e7ad1f61a9572dfb4c6442158eb,0xbf01ccf378005eb77d125ebb30e9df34adce3fc9,,,,,,1.0
0xc2a30f76be425e7ad1f61a9572dfb4c6442158eb,0xc4f777efb376861e8ac4870aaeeb54b28661e531,,,,,,1.0
0xc2a30f76be425e7ad1f61a9572dfb4c6442158eb,0xd9af179926d1099c644a55f7cde79e08b4c2c30d,,,,,,4.0
0xc2a30f76be425e7ad1f61a9572dfb4c6442158eb,0xff37a713c920f6e94043d10c1230e30b13f4d500,,,,,,5.0
0xc2a7ebc30bccf281aab2bc8f1f84fc32cf5e92d8,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,10.0,,,,,
0xc2abdce733c882a98b9fb5c52448d826c4b030cd,0x45af1d1d2857e3c2e6a4769a33b9792aeafa87b5,,,,,,1.0
0xc2abdce733c882a98b9fb5c52448d826c4b030cd,0x490d6fb8b52b7d79963c1ecb123bc1ffae47cd1b,,,,,,1.0
0xc2abdce733c882a98b9fb5c52448d826c4b030cd,0x67a59627948de19323b85a5470e0ef714b9bb878,,,,,,1.0
0xc2abdce733c882a98b9fb5c52448d826c4b030cd,0x6ea4a3f77bbeeb35c859f442828358f9acb1f9c8,,,,,,1.0
0xc2abdce733c882a98b9fb5c52448d826c4b030cd,0xb8332710ab60a1b2e8fe6d775d83524c9e0ce136,,,,,,2.0
0xc2c93a56e3a6fe97927d238d12ceeb3a45d3dddb,0x49087eb6f9529eb02a508fb820d7b4d0b52e4881,,,,,,1.0
0xc2c93a56e3a6fe97927d238d12ceeb3a45d3dddb,0x57d23a76582f30b09106ced93efecf2ef718e187,,,,,,1.0
0xc2c93a56e3a6fe97927d238d12ceeb3a45d3dddb,0x5a8d251b10933b8a356791711cff490773af0da4,,,,,,6.0
0xc2d12380e3beab3ea1fb936a7bee13b5ae36115e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,,0.22,,,,
0xc2d47846905c2c25d5c9861a54fc1f63add12525,0x621b35b50c508f3497437ae777dee70d052d6ad9,,,,,,1.0
0xc2d47846905c2c25d5c9861a54fc1f63add12525,0x775af9b7c214fe8792ab5f5da61a8708591d517e,,,,,,1.0
0xc2d47846905c2c25d5c9861a54fc1f63add12525,0x847dbdef6b03aac8be266598928ca0d994aaa400,,,,,,1.0
0xc2d47846905c2c25d5c9861a54fc1f63add12525,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,,,,,,1.0
0xc2d47846905c2c25d5c9861a54fc1f63add12525,0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0x00de4b13153673bcae2616b67bf822500d325fc3,,,,,,6.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0x13783136336932a54ae5a5939b237f78ae369036,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0x16dfe71fe5269a794d255017326f9a5db8591b22,,,,,,6.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0x3a900a9b8b6901bdd1a68a67a4e19a785acaa403,,,,,,3.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0x3b3525f60eeea4a1ef554df5425912c2a532875d,,,,,,4.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0x51d8acfd750d97dd3c9ca0074e8d6f63f1153681,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0x55e2780588aa5000f464f700d2676fd0a22ee160,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0x75cac0ceb8a39ddb4942a83ad2aafaf0c2a3e13f,,,,,,4.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0x7cdf76a778d826e6cad5675037de070baca74244,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0x9f2942ff27e40445d3cb2aad90f84c3a03574f26,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0xa5e1c37ad90baacb791cfa18506224d7c50f1619,,,,,,5.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0xabf014a3757ea644b9268d4a2cae9301df79ce95,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0xb2ebc9b3a788afb1e942ed65b59e9e49a1ee500d,,,,,,4.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0xbc62985faabed27a8f174cbd5ea1ee7b1ed8fc12,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0xced09ccfc82b091195bde04e6cd65374518e7b95,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0xd0f7fbf89106ab6eda8b3cbca65c085fccb87209,,,,,,9.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,,,,,,2.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0xe400820f3d60d77a3ec8018d44366ed0d334f93c,,,,,,1.0
0xc2e1c4749507c7918b6f2301251da4e21725e933,0xebdb626c95a25f4e304336b1adcad0521a1bdca1,,,,,,1.0
0xc2f4b5928232729a32505c7859e2c849ea02af62,0x0b8fa0e33997038a05d78cce8e1bdfe8cfcecdef,10.0,,,,,
0xc2f82a1f287b5b5aebff7c19e83e0a16cf3bd041,0x25cbcfa16e43e58517f80d583087ea89241293e6,,,,,1.231251251,
0xc2f82a1f287b5b5aebff7c19e83e0a16cf3bd041,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,,0.5,,,,
0xc310a010e9349af5dcb8804c24bdc2b19b017d11,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,1.0,,,,
0xc31d78af086b9212ca55b39563a8a91524f36d71,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,,0.125,,,,
0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0x522c6b0aa5a14e1771aab5646247349ffa9e5111,20.0,,,,,
0xc32ba9452cb2bcfa2462686f7a2b62811e3a4058,0x6847c39414f57ce409004ecd7f0f97bb49738c2d,8.0,,,,,
0xc32ba9452cb2bcfa2462686f7a2b62811e3a4058,0xd3e9d60e4e4de615124d5239219f32946d10151d,2.0,,,,,
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x0433062f9f466c4a184b2ba0e4da38efea5e2f87,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x08cbf077180d45868cc04d8c053ec37025545933,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x116115fde39f9198fa1c36f35a63508f774d469a,,,,,,4.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x34a4dd196ab83166c8c9935d5a6f60f2a02a905a,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x567f0164e988e5428e082994aee631acfd3eebf0,,,,,,6.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x648aa14e4424e0825a5ce739c8c68610e143fb79,,,,,,2.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x6d0305c0d5b5754c3c20c84fb471157f4d2b5971,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x78ab747d6675ab1dfee31d0bfb6862124565aefc,,,,,,3.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x86f88a67ae084619d2655de23b1987c06f3f5743,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x88d01d4354da0d65c38b0196c4400525a5eebe17,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x9091a27f7814181661bd73428fc55aac574ecf70,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0xc8f8e2f59dd95ff67c3d39109eca2e2a017d4c8a,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0xce57fcde237a3a4d86a3aabe63bf0fb27a04934f,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0xda73fb2638d14bdd2d263e0be6b9571552cb2f39,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0xe11bfcbdd43745d4aa6f4f18e24ad24f4623af04,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0xe7925d190aea9279400cd9a005e33ceb9389cc2b,,,,,,1.0
0xc339cb9f3e017b0c71e15804bb7b1e23f3ce2ecc,0xfc63b3acd10456b6356e7524860d0b07acf71fd8,,,,,,1.0
0xc35447bf6cb51f2be5168b28a50dd65f401c3836,0x00de4b13153673bcae2616b67bf822500d325fc3,,,,,,6.0
0xc35447bf6cb51f2be5168b28a50dd65f401c3836,0x0cacc6104d8cd9d7b2850b4f35c65c1ecdeece03,,,,,,1.0
0xc35447bf6cb51f2be5168b28a50dd65f401c3836,0x2a91d4ff6ad3bf749fd4950191c780fb20819425,,,,,,1.0
0xc35447bf6cb51f2be5168b28a50dd65f401c3836,0x4aa9c5546be68486c4ef264a230d25674a1a728e,,,,,,1.0
0xc35447bf6cb51f2be5168b28a50dd65f401c3836,0x5a6d3b6bf795a3160dc7c139dee9f60ce0f00cae,,,,,,1.0
0xc35447bf6cb51f2be5168b28a50dd65f401c3836,0x648aa14e4424e0825a5ce739c8c68610e143fb79,,,,,,6.0
0xc35447bf6cb51f2be5168b28a50dd65f401c3836,0x9b217b4b9533bb2c78504cdccadf5739cfa27e86,,,,,,1.0
0xc3580d20b7577e7388eff874ab203acd6fffdb30,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,0.05,,,,
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,,,,,,2.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x02e06bec5942d168fba8149a692ac0a12e90b5a2,,,,,,3.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x0433062f9f466c4a184b2ba0e4da38efea5e2f87,,,,,,21.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x0cacc6104d8cd9d7b2850b4f35c65c1ecdeece03,,,,,,3.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x116115fde39f9198fa1c36f35a63508f774d469a,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x32262672c6d1b814019f4ca4e2fc53285a919704,,,,,,2.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x354f7a379e9478ad1734f5c48e856f89e309a597,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x35977cf9b9a753d11e043452418d01f37d93084e,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x3b706114b380c3741b1fd43e061f6a1c017e997a,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x4138228a1c093e4cc99c19f956fb6c2a06cc1af9,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x5ef944257cb567d3040489f547012e59a96a11e3,,,,,,3.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x635fe39eea8d6d50ba98124bfdb1d6a22441a258,,,,,,14.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x6ea4a3f77bbeeb35c859f442828358f9acb1f9c8,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x76ce7a233804c5f662897bbfc469212d28d11613,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x77cf3aea4db8522aba72bc116cac550707c57d2e,,,,,,2.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x78918036a8e4b9179bee3cab57110a3397986e44,,,,,,2.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x78ab747d6675ab1dfee31d0bfb6862124565aefc,,,,,,2.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x7a34431f12a7aefca6938625c64d03907c8c766c,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0x9a266a857cd417eb8b7e61f9c3be45591c841361,,,,,,2.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xa93c88ce558bb67218ef948999f14dcecc62be82,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xadc05c3becb35d4c610f5ab157cf603528443391,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xb0623c91c65621df716ab8afe5f66656b21a9108,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xb7f296fe3b08da98d224fbb663d3fa25150a8eea,,,,,,2.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xbd95901e87a308772addf908767c9ac2f87eccb8,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xc1f099630feb3a4937c869c42411b123279db344,25.0,,,,,
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xc7a0d765c3af6e2710ba05a56c5e2ca190c2e11e,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xc8f8e2f59dd95ff67c3d39109eca2e2a017d4c8a,,,,,,3.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xce57fcde237a3a4d86a3aabe63bf0fb27a04934f,,,,,,1.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xf5ef3590198682fb18cf5d66f6601752c4e0ec2c,,,,,,5.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xf9875c1544f2c9aeacec50fed687d984ddaa9d00,,,,,,15.0
0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,0xfc63b3acd10456b6356e7524860d0b07acf71fd8,,,,,,10.0
0xc37d9bc55a317362bfb509494d14f6d580dc0b0d,0x0b8fa0e33997038a05d78cce8e1bdfe8cfcecdef,10.0,,,,,
0xc37fb4a4c44ceae9775b7179ef6fc65479aeb523,0x5090c4fead5be112b643bc75d61bf42339675448,,,,,,1.0
0xc38091b5d22001776ce4e0b7e163896a9c05aec9,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,1.0,,,,
0xc39a90d17a9f67f3a7972823bd371ba99b4ff9ba,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,1.0,,,,
0xc3b00cf5a879c1b02dbb48956f5857e9a249e317,0x0f1c01d98ae190ad2739a6075b21c2343d8b412e,10.0,,,,,
0xc3c83113fbd34fe19a0c5f0eb2861b51ed077388,0x03942174b8e362d168e5c26d9b4339ab36d970b0,60.0,,,,,
0xc3c83113fbd34fe19a0c5f0eb2861b51ed077388,0x29403ec0a4c563ee477b1cdee51d5db9022212fb,80.0,,,,,
0xc3c83113fbd34fe19a0c5f0eb2861b51ed077388,0x4edb818249c85d3b617ff4fbd034757560314a0c,120.0,,,,,
0xc3c83113fbd34fe19a0c5f0eb2861b51ed077388,0x5e692fe3d06414d75380604ba202c7d5ed94f219,10.0,,,,,
0xc3c83113fbd34fe19a0c5f0eb2861b51ed077388,0xa83444576f86c8b59a542ec2f286a19ab12c2666,30.0,,,,,
0xc3c83113fbd34fe19a0c5f0eb2861b51ed077388,0xcd5bb5e0d06f52363cebbfe1f104b64fb4c44028,40.0,,,,,
0xc3c83113fbd34fe19a0c5f0eb2861b51ed077388,0xf627e5f4bad95a956468d8bb6ee20b119f992e96,20.0,,,,,
0xc3d05bca18d4626073d53416ad66310b64a08eb4,0xadbd9aeda5633448e8b4953b4376c9514075abf4,,0.015,,,,
0xc3d9cad1b5233cb4261b27dfcd68bd9af8ff0191,0x87dfef3b445667292aac89078b51f0f75795805f,,,,,,12.0
0xc3d9cad1b5233cb4261b27dfcd68bd9af8ff0191,0x89e443d840276303ced02a9a67ecf07f6a21c382,,,,,,1.0
0xc3d9cad1b5233cb4261b27dfcd68bd9af8ff0191,0xa0c0419fb0a2959864b43a79aaa1fe5217b0a8cc,,,,,,1.0
0xc3d9cad1b5233cb4261b27dfcd68bd9af8ff0191,0xa7e5a837382c4b2a484bd2afadc8b5a5f6d74e87,,,,,,1.0
0xc3d9cad1b5233cb4261b27dfcd68bd9af8ff0191,0xbe1088d87f8a1c5ccb210fd7912c09885657e126,,,,,,2.0
0xc3d9cad1b5233cb4261b27dfcd68bd9af8ff0191,0xe4c140a67a3a95913a6e2fcfc6d6434d94c07641,,,,,,3.0
0xc3d9cad1b5233cb4261b27dfcd68bd9af8ff0191,0xf627e5f4bad95a956468d8bb6ee20b119f992e96,30.0,,,,,
0xc3edcbe0f93a6258c3933e86ffaa3bcf12f8d695,0x1464d4e3c815de3028572b850c6c34dfc57e9320,20.0,,,,,
0xc3edcbe0f93a6258c3933e86ffaa3bcf12f8d695,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,5.0,,,,,
0xc3edcbe0f93a6258c3933e86ffaa3bcf12f8d695,0x3b3525f60eeea4a1ef554df5425912c2a532875d,,0.02,,,,
0xc3edcbe0f93a6258c3933e86ffaa3bcf12f8d695,0x4ab5e3f0b2d1604dd2002cfeca6163802d74c6cb,5.0,,,,,
0xc3edcbe0f93a6258c3933e86ffaa3bcf12f8d695,0xc4f287b062a3d391bb8ff86ace1fe337f0512b23,70.0,,,,,
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x109b832528aa1faf06ceea361cbc852759a42529,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,,,,,,7.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x2a91d4ff6ad3bf749fd4950191c780fb20819425,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x3527a204a5260a0e36ca695312379370328e4e6c,,0.1,,,,
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x3a54c7e77b75f0d288e1bab7dfeec7684fc57246,,,,,,9.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x3b706114b380c3741b1fd43e061f6a1c017e997a,,,,,,6.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x4138228a1c093e4cc99c19f956fb6c2a06cc1af9,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x483cdc51a29df38adec82e1bb3f0ae197142a351,,,,,,5.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x5edf575176dc43fe9e18b55a67a3e4a018eb4f5b,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,,0.04,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x78ab747d6675ab1dfee31d0bfb6862124565aefc,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x82f402847051bddaab0f5d4b481417281837c424,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x88d01d4354da0d65c38b0196c4400525a5eebe17,,,,,,4.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x8969bafb1ae4786b776fddcf7f8b5f0ae1e50c36,,,,,,11.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0x9b217b4b9533bb2c78504cdccadf5739cfa27e86,,,,,,12.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0xa83444576f86c8b59a542ec2f286a19ab12c2666,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0xaebf8dde13a1c2c92b18c9393fed76839e95a9c2,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0xc2013c235cf746a8164747e25254c7b538864e10,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0xd8b2a9a6109049ed9b76d787deb6c9cfeb261c3e,,,,,,2.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0xdfc1d9fd012146c7ec21cf43aa49cd84f7400aed,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0xe1dee1ce90ab7e5ba7f25d3e1377c2c14c9f4833,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0xe6c12d7755b8da3bb1aeeae2f798982dbea061c2,,,,,,2.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0xeac7fc039b337753bda03112e6dc5c2429475f84,,,,,,5.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0xf0a1f93c20e98fa3be2e143301040d2efe7b3981,,,,,,1.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0xf7b2c2eb58a5f801119df7e9bf9f9b66c62bb011,,,,,,30.0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,0xf90494e746be5674f3121c62a588dadd2b3d3d4e,,,,,,1.0
0xc40a2752256ab6fcced5a39a40c2ec0cb44f2f38,0x3527a204a5260a0e36ca695312379370328e4e6c,,0.5,,,,
0xc40f5fc0fd15369931af92de6a04d05bc217a8ad,0xfb397b5811b3d33a8a7058d512708a22a937d5dc,30.0,,,,,
0xc411345a1d4d4d1fb0be4285b6237123df6ec28d,0x116115fde39f9198fa1c36f35a63508f774d469a,10.0,,,,,34.0
0xc411345a1d4d4d1fb0be4285b6237123df6ec28d,0x224d58963870b2bf1e0507f38c8feeeeecf929d4,,,,,,1.0
0xc411345a1d4d4d1fb0be4285b6237123df6ec28d,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,,,,,,1.0
0xc41190968efa6441e589eb6446b970afe84d5e99,0x03e9206f2a1234fefad2c0b07a86b1e0f5cb8d0d,,,,,,1.0
0xc41190968efa6441e589eb6446b970afe84d5e99,0x88d01d4354da0d65c38b0196c4400525a5eebe17,,,,,,1.0
0xc41190968efa6441e589eb6446b970afe84d5e99,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,,0.1,,,,
0xc4119c33308283c978acb12f318cf23d38080efb,0x5827e597438d778b23ef3a66ae504ab1dcb93af3,,,,,,8.0
0xc4119c33308283c978acb12f318cf23d38080efb,0x76ce7a233804c5f662897bbfc469212d28d11613,,,,,,1.0
0xc4119c33308283c978acb12f318cf23d38080efb,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,,,,,,1.0
0xc4119c33308283c978acb12f318cf23d38080efb,0xaaba999423e939a67373e422dfabe088d5bc31a5,,,,,,1.0
0xc4119c33308283c978acb12f318cf23d38080efb,0xf9875c1544f2c9aeacec50fed687d984ddaa9d00,,,,,,1.0
0xc41672e349c3f6dadf8e4031b6d2d3d09de276f9,0x6405a46e53680eae9cc68228ec3a459c3cedd972,10.0,,,,,
0xc426f7adb8c15771cdc6df55d31518056c04d63e,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,10.0,,,,,
0xc428a5eec605fda02af8083ad1928b669b81957c,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,10.0,,,,,
0xc42f484c24da355ddefaea10b41a593df5e6893d,0x0f1c01d98ae190ad2739a6075b21c2343d8b412e,10.0,,,,,
0xc4357408acd6fffad17854e4e6bedbac8d8da3f6,0x25e0fbc652cfc890d308961b7d34c08d109a491b,,,,,,1.0
0xc4357408acd6fffad17854e4e6bedbac8d8da3f6,0x26439aeb008d63b6686798b5f08a84c7abefbd80,,,,,,1.0
0xc4357408acd6fffad17854e4e6bedbac8d8da3f6,0x9fb241d216bdd4e4d0a544b7170950ec20cfa008,,,,,,1.0
0xc4357408acd6fffad17854e4e6bedbac8d8da3f6,0xa02bfd4376c12983a9749e609b209a87ed3e287c,,,,,,1.0
0xc4357408acd6fffad17854e4e6bedbac8d8da3f6,0xbdc4a5c0ff7275736cad102c7408555fb5d6c495,,,,,,2.0
0xc4357408acd6fffad17854e4e6bedbac8d8da3f6,0xd9af179926d1099c644a55f7cde79e08b4c2c30d,,,,,,3.0
0xc4362ff6194c8d9624458e3df1e516abc909b721,0x467aadc88d99b4e978a8d3d4f0a9017dcaecaabf,10.0,,,,,
0xc440935764a9f0d34d5b736c962c3164c29f421c,0xda18e1537622802ec576d99a8e3913914653bd6f,,0.00581392,,,,
0xc4508a4910be065b4c61808f3bf7ffde27d9110f,0x14df659746607cc4227fbdd9300c8acac3aa3d2a,,,,,,1.0
0xc4508a4910be065b4c61808f3bf7ffde27d9110f,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,,,,,,1.0
0xc4508a4910be065b4c61808f3bf7ffde27d9110f,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,1.0,,,,
0xc450f3d89a7cc9484c4b6b14ee616ff484f8a8db,0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,,,,,,1.0
0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,0x016c8780e5ccb32e5caa342a926794ce64d9c364,,,,,,7.0
0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,,,,,,1.0
0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,0x17a059b6b0c8af433032d554b0392995155452e6,1010.0,,,,,
0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,0x18c8df1fb7fb44549f90d1c2bb1dc8b690cd0559,,,,,,1.0
0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,0x2a91d4ff6ad3bf749fd4950191c780fb20819425,,,,,,2.0
0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,0x32802f989b4348a51dd0e61d23b78be1a0543469,,,,,,4.0
0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,0x32ad9a84ef02f215280629c8ade3f583880a0e2a,,,,,,3.0
0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,0x3a900a9b8b6901bdd1a68a67a4e19a785acaa403,,,,,,1.0
0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,0x3b3525f60eeea4a1ef554df5425912c2a532875d,,,,,,11.0
0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,0x3b706114b380c3741b1fd43e061f6a1c017e997a,,,,,,1.0
0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,0x464fea246f3affc66992505202d649923722912a,,,,,,1.0
